Delta = -2.041e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.02587e-03       6.50479e-03       4.18551e-03
    2  2.00e-06      6.07231e-03       1.07025e-02       7.61570e-03
    3  3.00e-06      9.32049e-03       1.80255e-02       1.22222e-02
    4  4.00e-06      1.33881e-02       2.04810e-02       1.57524e-02
    5  5.00e-06      1.70477e-02       1.87097e-02       1.76017e-02
    6  6.00e-06      2.24512e-02       2.88818e-02       2.45947e-02
    7  7.00e-06      2.63451e-02       3.74663e-02       3.00522e-02
    8  8.00e-06      2.75571e-02       4.45551e-02       3.32231e-02
    9  9.00e-06      3.45272e-02       4.86421e-02       3.92322e-02
   10  1.00e-05      3.75896e-02       6.29529e-02       4.60440e-02
   11  1.10e-05      4.02970e-02       7.12397e-02       5.06112e-02
   12  1.20e-05      4.41657e-02       6.10962e-02       4.98092e-02
   13  1.30e-05      4.97460e-02       7.38090e-02       5.77670e-02
   14  1.40e-05      5.28337e-02       8.05587e-02       6.20753e-02
   15  1.50e-05      6.18076e-02       8.13643e-02       6.83265e-02
   16  1.60e-05      6.54372e-02       7.43458e-02       6.84068e-02
   17  1.70e-05      6.63640e-02       7.85215e-02       7.04165e-02
   18  1.80e-05      7.01175e-02       9.24076e-02       7.75476e-02
   19  1.90e-05      7.77302e-02       8.13790e-02       7.89464e-02
   20  2.00e-05      8.15660e-02       8.26184e-02       8.19168e-02
   21  2.10e-05      8.40183e-02       1.06602e-01       9.15463e-02
   22  2.20e-05      8.95001e-02       1.00724e-01       9.32413e-02
   23  2.30e-05      9.42251e-02       1.17773e-01       1.02074e-01
   24  2.40e-05      9.75051e-02       1.15037e-01       1.03349e-01
   25  2.50e-05      1.03360e-01       1.05645e-01       1.04122e-01
   26  2.60e-05      1.06807e-01       1.05364e-01       1.06326e-01
   27  2.70e-05      1.08761e-01       1.26480e-01       1.14667e-01
   28  2.80e-05      1.18028e-01       1.09921e-01       1.15325e-01
   29  2.90e-05      1.22868e-01       9.78678e-02       1.14535e-01
   30  3.00e-05      1.25243e-01       1.18852e-01       1.23113e-01
   31  3.10e-05      1.29844e-01       1.48762e-01       1.36150e-01
   32  3.20e-05      1.28195e-01       1.32872e-01       1.29754e-01
   33  3.30e-05      1.33249e-01       1.26622e-01       1.31040e-01
   34  3.40e-05      1.36602e-01       1.27368e-01       1.33524e-01
   35  3.50e-05      1.36089e-01       1.45100e-01       1.39093e-01
   36  3.60e-05      1.39355e-01       1.30632e-01       1.36447e-01
   37  3.70e-05      1.44892e-01       1.21822e-01       1.37202e-01
   38  3.80e-05      1.48068e-01       1.28564e-01       1.41567e-01
   39  3.90e-05      1.50164e-01       1.52186e-01       1.50838e-01
   40  4.00e-05      1.54894e-01       1.26841e-01       1.45543e-01
   41  4.10e-05      1.52727e-01       1.20874e-01       1.42109e-01
   42  4.20e-05      1.54356e-01       1.40246e-01       1.49653e-01
   43  4.30e-05      1.52380e-01       1.72237e-01       1.58999e-01
   44  4.40e-05      1.56002e-01       1.48476e-01       1.53493e-01
   45  4.50e-05      1.62508e-01       1.48898e-01       1.57971e-01
   46  4.60e-05      1.58318e-01       1.58938e-01       1.58525e-01
   47  4.70e-05      1.58954e-01       1.76837e-01       1.64915e-01
   48  4.80e-05      1.63753e-01       1.26706e-01       1.51404e-01
   49  4.90e-05      1.67031e-01       1.57817e-01       1.63960e-01
   50  5.00e-05      1.75245e-01       1.59259e-01       1.69917e-01
   51  5.10e-05      1.80206e-01       1.53251e-01       1.71221e-01
   52  5.20e-05      1.86956e-01       1.92254e-01       1.88722e-01
   53  5.30e-05      1.93628e-01       1.91482e-01       1.92913e-01
   54  5.40e-05      1.91256e-01       1.89964e-01       1.90825e-01
   55  5.50e-05      1.91156e-01       1.82897e-01       1.88403e-01
   56  5.60e-05      1.93364e-01       1.66185e-01       1.84304e-01
   57  5.70e-05      1.99108e-01       1.88587e-01       1.95601e-01
   58  5.80e-05      2.05571e-01       1.95080e-01       2.02074e-01
   59  5.90e-05      2.11793e-01       1.54936e-01       1.92841e-01
   60  6.00e-05      2.13318e-01       1.93599e-01       2.06745e-01
   61  6.10e-05      2.15548e-01       1.76850e-01       2.02649e-01
   62  6.20e-05      2.25389e-01       2.23423e-01       2.24734e-01
   63  6.30e-05      2.28074e-01       1.89627e-01       2.15258e-01
   64  6.40e-05      2.33528e-01       1.91818e-01       2.19625e-01
   65  6.50e-05      2.34976e-01       2.08097e-01       2.26016e-01
   66  6.60e-05      2.43526e-01       1.77021e-01       2.21358e-01
   67  6.70e-05      2.44656e-01       2.15240e-01       2.34851e-01
   68  6.80e-05      2.49339e-01       1.85019e-01       2.27899e-01
   69  6.90e-05      2.52750e-01       2.25287e-01       2.43596e-01
   70  7.00e-05      2.55402e-01       1.79366e-01       2.30057e-01
   71  7.10e-05      2.59445e-01       2.13287e-01       2.44059e-01
   72  7.20e-05      2.69940e-01       2.07583e-01       2.49154e-01
   73  7.30e-05      2.72459e-01       2.07503e-01       2.50807e-01
   74  7.40e-05      2.74768e-01       2.36472e-01       2.62002e-01
   75  7.50e-05      2.84306e-01       1.89345e-01       2.52652e-01
   76  7.60e-05      2.94779e-01       2.48997e-01       2.79518e-01
   77  7.70e-05      2.95292e-01       2.10816e-01       2.67133e-01
   78  7.80e-05      3.01039e-01       2.12122e-01       2.71400e-01
   79  7.90e-05      3.01725e-01       2.21599e-01       2.75016e-01
   80  8.00e-05      3.05231e-01       2.33922e-01       2.81461e-01
   81  8.10e-05      3.04781e-01       2.36722e-01       2.82095e-01
   82  8.20e-05      3.11157e-01       2.08583e-01       2.76966e-01
   83  8.30e-05      3.11982e-01       2.23485e-01       2.82483e-01
   84  8.40e-05      3.15544e-01       2.40669e-01       2.90586e-01
   85  8.50e-05      3.13513e-01       2.43825e-01       2.90284e-01
   86  8.60e-05      3.21807e-01       2.40577e-01       2.94730e-01
   87  8.70e-05      3.20619e-01       2.86589e-01       3.09275e-01
   88  8.80e-05      3.21188e-01       2.67269e-01       3.03215e-01
   89  8.90e-05      3.14384e-01       2.45193e-01       2.91320e-01
   90  9.00e-05      3.20302e-01       2.58108e-01       2.99571e-01
