Delta = -6.207e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      4.36537e+00       0.00000e+00       2.91024e+00
    1  2.00e-06      4.26951e+00       1.16602e-03       2.84673e+00
    2  4.00e-06      4.24504e+00       1.51605e-03       2.83053e+00
    3  6.00e-06      4.27174e+00       2.06187e-03       2.84852e+00
    4  8.00e-06      4.26597e+00       3.22343e-03       2.84505e+00
    5  1.00e-05      4.28207e+00       3.82688e-03       2.85599e+00
    6  1.20e-05      4.30665e+00       3.31844e-03       2.87221e+00
    7  1.40e-05      4.26212e+00       5.19198e-03       2.84314e+00
    8  1.60e-05      4.30738e+00       5.97678e-03       2.87358e+00
    9  1.80e-05      4.29628e+00       4.94234e-03       2.86584e+00
   10  2.00e-05      4.31454e+00       5.46108e-03       2.87818e+00
   11  2.20e-05      4.33991e+00       7.30118e-03       2.89571e+00
   12  2.40e-05      4.31591e+00       6.73159e-03       2.87951e+00
   13  2.60e-05      4.31985e+00       1.07649e-02       2.88349e+00
   14  2.80e-05      4.30250e+00       8.22859e-03       2.87107e+00
   15  3.00e-05      4.30550e+00       9.90471e-03       2.87363e+00
   16  3.20e-05      4.27376e+00       1.27573e-02       2.85342e+00
   17  3.40e-05      4.28729e+00       1.58430e-02       2.86347e+00
   18  3.60e-05      4.29125e+00       1.30962e-02       2.86520e+00
   19  3.80e-05      4.26026e+00       1.30744e-02       2.84453e+00
   20  4.00e-05      4.25207e+00       1.80110e-02       2.84072e+00
   21  4.20e-05      4.25217e+00       1.46134e-02       2.83965e+00
   22  4.40e-05      4.25409e+00       1.75285e-02       2.84190e+00
   23  4.60e-05      4.26403e+00       1.78690e-02       2.84864e+00
   24  4.80e-05      4.23987e+00       1.71494e-02       2.83229e+00
   25  5.00e-05      4.24299e+00       2.24600e-02       2.83615e+00
   26  5.20e-05      4.22544e+00       2.36551e-02       2.82484e+00
   27  5.40e-05      4.23762e+00       2.01956e-02       2.83181e+00
   28  5.60e-05      4.21554e+00       2.02721e-02       2.81712e+00
   29  5.80e-05      4.23454e+00       2.37731e-02       2.83095e+00
   30  6.00e-05      4.25394e+00       2.61232e-02       2.84467e+00
   31  6.20e-05      4.23007e+00       2.93052e-02       2.82981e+00
   32  6.40e-05      4.21807e+00       2.60101e-02       2.82072e+00
   33  6.60e-05      4.20398e+00       3.05574e-02       2.81284e+00
   34  6.80e-05      4.14533e+00       2.80151e-02       2.77289e+00
   35  7.00e-05      4.14549e+00       2.84707e-02       2.77315e+00
   36  7.20e-05      4.17817e+00       3.62239e-02       2.79752e+00
   37  7.40e-05      4.18885e+00       3.11404e-02       2.80295e+00
   38  7.60e-05      4.17643e+00       2.59039e-02       2.79292e+00
   39  7.80e-05      4.16768e+00       3.33612e-02       2.78957e+00
   40  8.00e-05      4.14229e+00       3.43360e-02       2.77297e+00
   41  8.20e-05      4.12414e+00       3.16380e-02       2.75997e+00
   42  8.40e-05      4.12300e+00       3.87020e-02       2.76157e+00
   43  8.60e-05      4.09473e+00       3.68091e-02       2.74209e+00
   44  8.80e-05      4.07862e+00       3.95427e-02       2.73226e+00
   45  9.00e-05      4.07496e+00       3.73966e-02       2.72910e+00
   46  9.20e-05      4.10386e+00       3.84317e-02       2.74871e+00
   47  9.40e-05      4.12283e+00       4.41078e-02       2.76325e+00
   48  9.60e-05      4.12479e+00       4.01511e-02       2.76324e+00
   49  9.80e-05      4.12137e+00       4.42908e-02       2.76235e+00
   50  1.00e-04      4.12043e+00       3.54085e-02       2.75876e+00
   51  1.02e-04      4.09961e+00       5.06103e-02       2.74994e+00
   52  1.04e-04      4.08219e+00       4.69602e-02       2.73711e+00
