Delta = -2.586e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.10271e+00       0.00000e+00       3.40181e+00
    1  2.00e-06      5.00101e+00       8.01233e-04       3.33428e+00
    2  4.00e-06      5.01468e+00       2.75649e-03       3.34404e+00
    3  6.00e-06      5.04280e+00       4.18728e-03       3.36326e+00
    4  8.00e-06      5.01838e+00       7.15261e-03       3.34797e+00
    5  1.00e-05      4.98723e+00       7.29650e-03       3.32725e+00
    6  1.20e-05      4.95443e+00       8.43967e-03       3.30577e+00
    7  1.40e-05      4.94239e+00       1.09190e-02       3.29856e+00
    8  1.60e-05      4.97774e+00       1.07024e-02       3.32206e+00
    9  1.80e-05      4.93666e+00       1.39592e-02       3.29576e+00
   10  2.00e-05      4.95014e+00       1.36727e-02       3.30465e+00
   11  2.20e-05      4.97899e+00       1.42468e-02       3.32407e+00
   12  2.40e-05      4.98694e+00       1.54542e-02       3.32978e+00
   13  2.60e-05      5.03546e+00       2.58288e-02       3.36558e+00
   14  2.80e-05      5.05121e+00       2.19871e-02       3.37480e+00
   15  3.00e-05      5.02331e+00       2.59386e-02       3.35752e+00
   16  3.20e-05      5.07546e+00       2.77747e-02       3.39290e+00
   17  3.40e-05      5.11288e+00       3.05510e-02       3.41877e+00
   18  3.60e-05      5.09100e+00       2.89351e-02       3.40365e+00
   19  3.80e-05      5.09186e+00       3.44750e-02       3.40607e+00
   20  4.00e-05      5.11171e+00       3.05704e-02       3.41800e+00
   21  4.20e-05      5.10016e+00       3.36758e-02       3.41133e+00
   22  4.40e-05      5.09156e+00       4.19389e-02       3.40835e+00
   23  4.60e-05      5.06822e+00       4.02067e-02       3.39221e+00
   24  4.80e-05      5.04315e+00       4.73926e-02       3.37789e+00
   25  5.00e-05      5.01301e+00       4.26428e-02       3.35622e+00
   26  5.20e-05      5.01052e+00       5.19139e-02       3.35765e+00
   27  5.40e-05      5.01797e+00       6.13819e-02       3.36577e+00
   28  5.60e-05      5.06257e+00       4.95432e-02       3.39156e+00
   29  5.80e-05      5.05865e+00       6.75713e-02       3.39496e+00
   30  6.00e-05      5.04459e+00       5.94339e-02       3.38287e+00
   31  6.20e-05      5.05067e+00       5.42141e-02       3.38519e+00
   32  6.40e-05      5.06526e+00       6.41043e-02       3.39821e+00
   33  6.60e-05      5.04943e+00       6.63231e-02       3.38839e+00
   34  6.80e-05      5.05276e+00       7.54043e-02       3.39364e+00
   35  7.00e-05      5.00673e+00       5.73335e-02       3.35693e+00
   36  7.20e-05      5.01826e+00       7.77827e-02       3.37144e+00
   37  7.40e-05      4.99607e+00       6.84078e-02       3.35352e+00
   38  7.60e-05      5.03257e+00       6.54383e-02       3.37686e+00
   39  7.80e-05      5.03163e+00       8.36432e-02       3.38230e+00
   40  8.00e-05      5.02433e+00       7.86225e-02       3.37576e+00
   41  8.20e-05      5.06080e+00       9.01007e-02       3.40390e+00
   42  8.40e-05      5.08739e+00       7.28186e-02       3.41587e+00
   43  8.60e-05      5.09518e+00       7.06983e-02       3.42036e+00
   44  8.80e-05      5.10365e+00       9.26886e-02       3.43333e+00
   45  9.00e-05      5.10866e+00       1.06325e-01       3.44122e+00
   46  9.20e-05      5.16150e+00       9.39049e-02       3.47230e+00
   47  9.40e-05      5.12690e+00       6.99573e-02       3.44125e+00
   48  9.60e-05      5.08592e+00       8.21414e-02       3.41799e+00
   49  9.80e-05      5.08739e+00       1.11618e-01       3.42880e+00
