Delta = 9.388e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      2.42083e-03       5.26470e-03       3.36879e-03
    2  2.00e-06      6.68576e-03       8.19258e-03       7.18803e-03
    3  3.00e-06      1.08252e-02       1.19245e-02       1.11916e-02
    4  4.00e-06      1.40047e-02       1.34451e-02       1.38182e-02
    5  5.00e-06      1.85719e-02       2.05470e-02       1.92302e-02
    6  6.00e-06      2.14100e-02       2.21853e-02       2.16685e-02
    7  7.00e-06      2.49170e-02       2.77622e-02       2.58654e-02
    8  8.00e-06      2.87308e-02       3.23841e-02       2.99486e-02
    9  9.00e-06      2.95670e-02       4.15205e-02       3.35515e-02
   10  1.00e-05      3.25133e-02       4.12763e-02       3.54343e-02
   11  1.10e-05      3.45720e-02       4.76146e-02       3.89195e-02
   12  1.20e-05      3.74341e-02       4.53182e-02       4.00621e-02
   13  1.30e-05      4.15577e-02       5.60122e-02       4.63759e-02
   14  1.40e-05      4.30085e-02       5.83471e-02       4.81214e-02
   15  1.50e-05      4.80679e-02       5.48842e-02       5.03400e-02
   16  1.60e-05      5.39743e-02       6.50969e-02       5.76818e-02
   17  1.70e-05      5.80708e-02       5.56438e-02       5.72618e-02
   18  1.80e-05      6.26305e-02       7.08272e-02       6.53627e-02
   19  1.90e-05      6.37545e-02       7.39620e-02       6.71570e-02
   20  2.00e-05      6.63343e-02       6.81020e-02       6.69236e-02
   21  2.10e-05      7.35522e-02       8.18098e-02       7.63047e-02
   22  2.20e-05      7.77063e-02       7.68148e-02       7.74092e-02
   23  2.30e-05      7.72776e-02       8.12504e-02       7.86019e-02
   24  2.40e-05      7.98907e-02       8.30622e-02       8.09479e-02
   25  2.50e-05      8.51116e-02       8.79814e-02       8.60682e-02
   26  2.60e-05      8.87253e-02       1.12921e-01       9.67904e-02
   27  2.70e-05      9.28398e-02       1.11250e-01       9.89765e-02
   28  2.80e-05      9.53804e-02       1.01201e-01       9.73206e-02
   29  2.90e-05      9.76449e-02       1.14730e-01       1.03340e-01
   30  3.00e-05      1.00897e-01       1.12891e-01       1.04895e-01
   31  3.10e-05      1.05736e-01       1.12505e-01       1.07992e-01
   32  3.20e-05      1.09683e-01       1.25061e-01       1.14809e-01
   33  3.30e-05      1.14127e-01       1.10048e-01       1.12768e-01
   34  3.40e-05      1.20212e-01       1.16712e-01       1.19045e-01
   35  3.50e-05      1.26316e-01       1.18710e-01       1.23781e-01
   36  3.60e-05      1.37192e-01       1.21888e-01       1.32091e-01
   37  3.70e-05      1.42923e-01       1.26756e-01       1.37534e-01
   38  3.80e-05      1.43247e-01       1.21686e-01       1.36060e-01
   39  3.90e-05      1.47664e-01       1.26063e-01       1.40463e-01
   40  4.00e-05      1.52869e-01       1.24589e-01       1.43443e-01
   41  4.10e-05      1.55016e-01       1.47324e-01       1.52452e-01
   42  4.20e-05      1.56930e-01       1.13868e-01       1.42576e-01
   43  4.30e-05      1.61462e-01       1.52411e-01       1.58445e-01
   44  4.40e-05      1.64951e-01       1.60505e-01       1.63469e-01
   45  4.50e-05      1.63414e-01       1.49001e-01       1.58609e-01
   46  4.60e-05      1.65877e-01       1.51135e-01       1.60963e-01
   47  4.70e-05      1.68790e-01       1.57369e-01       1.64983e-01
   48  4.80e-05      1.71407e-01       1.49072e-01       1.63962e-01
   49  4.90e-05      1.59155e-01       1.43379e-01       1.53896e-01
   50  5.00e-05      1.61758e-01       1.86869e-01       1.70128e-01
   51  5.10e-05      1.67208e-01       1.57710e-01       1.64042e-01
   52  5.20e-05      1.69210e-01       1.45180e-01       1.61200e-01
   53  5.30e-05      1.73878e-01       1.67832e-01       1.71863e-01
   54  5.40e-05      1.79966e-01       1.29873e-01       1.63268e-01
   55  5.50e-05      1.86164e-01       1.35389e-01       1.69239e-01
   56  5.60e-05      1.88996e-01       1.99216e-01       1.92402e-01
   57  5.70e-05      1.87418e-01       1.67565e-01       1.80800e-01
   58  5.80e-05      1.94350e-01       1.96038e-01       1.94913e-01
   59  5.90e-05      1.98782e-01       1.74841e-01       1.90802e-01
   60  6.00e-05      2.00045e-01       1.89135e-01       1.96409e-01
   61  6.10e-05      2.10498e-01       1.80948e-01       2.00648e-01
   62  6.20e-05      2.17426e-01       1.94977e-01       2.09943e-01
   63  6.30e-05      2.18517e-01       1.92058e-01       2.09698e-01
   64  6.40e-05      2.21971e-01       1.90669e-01       2.11537e-01
   65  6.50e-05      2.26762e-01       1.71383e-01       2.08302e-01
   66  6.60e-05      2.31124e-01       2.19017e-01       2.27088e-01
   67  6.70e-05      2.41157e-01       1.73109e-01       2.18474e-01
   68  6.80e-05      2.45761e-01       2.01479e-01       2.31001e-01
   69  6.90e-05      2.48313e-01       1.83966e-01       2.26864e-01
   70  7.00e-05      2.54178e-01       1.76596e-01       2.28317e-01
   71  7.10e-05      2.59180e-01       1.96945e-01       2.38435e-01
   72  7.20e-05      2.64030e-01       1.79278e-01       2.35780e-01
   73  7.30e-05      2.70971e-01       1.70983e-01       2.37642e-01
   74  7.40e-05      2.77321e-01       1.95972e-01       2.50205e-01
   75  7.50e-05      2.77916e-01       2.03072e-01       2.52968e-01
   76  7.60e-05      2.78376e-01       1.71810e-01       2.42854e-01
   77  7.70e-05      2.81449e-01       2.02582e-01       2.55160e-01
   78  7.80e-05      2.85545e-01       1.97262e-01       2.56117e-01
   79  7.90e-05      2.90629e-01       2.16852e-01       2.66037e-01
   80  8.00e-05      2.82369e-01       1.96088e-01       2.53608e-01
   81  8.10e-05      2.83761e-01       2.27846e-01       2.65123e-01
   82  8.20e-05      2.92301e-01       1.83544e-01       2.56048e-01
   83  8.30e-05      2.91256e-01       1.85637e-01       2.56050e-01
   84  8.40e-05      2.92382e-01       2.18740e-01       2.67834e-01
   85  8.50e-05      2.94837e-01       2.11065e-01       2.66913e-01
   86  8.60e-05      3.02008e-01       2.21411e-01       2.75142e-01
   87  8.70e-05      3.05864e-01       1.89724e-01       2.67151e-01
   88  8.80e-05      3.06978e-01       1.97488e-01       2.70481e-01
   89  8.90e-05      3.11828e-01       1.95386e-01       2.73014e-01
   90  9.00e-05      3.19561e-01       2.14377e-01       2.84500e-01
   91  9.10e-05      3.20288e-01       1.92198e-01       2.77591e-01
   92  9.20e-05      3.27275e-01       1.92504e-01       2.82351e-01
   93  9.30e-05      3.31863e-01       2.28512e-01       2.97413e-01
   94  9.40e-05      3.34403e-01       2.05072e-01       2.91292e-01
   95  9.50e-05      3.41392e-01       2.34207e-01       3.05664e-01
   96  9.60e-05      3.40083e-01       2.22994e-01       3.01054e-01
   97  9.70e-05      3.41528e-01       1.98777e-01       2.93944e-01
   98  9.80e-05      3.53453e-01       2.41220e-01       3.16042e-01
   99  9.90e-05      3.70369e-01       2.07134e-01       3.15958e-01
  100  1.00e-04      3.70597e-01       2.31793e-01       3.24329e-01
  101  1.01e-04      3.70177e-01       2.23455e-01       3.21270e-01
  102  1.02e-04      3.69641e-01       2.45579e-01       3.28287e-01
  103  1.03e-04      3.71060e-01       2.28554e-01       3.23558e-01
  104  1.04e-04      3.78461e-01       2.53581e-01       3.36834e-01
  105  1.05e-04      3.84632e-01       2.08836e-01       3.26034e-01
  106  1.06e-04      3.87939e-01       2.44454e-01       3.40110e-01
  107  1.07e-04      3.88134e-01       2.08792e-01       3.28353e-01
  108  1.08e-04      3.90636e-01       2.01453e-01       3.27575e-01
  109  1.09e-04      3.92555e-01       2.17481e-01       3.34197e-01
  110  1.10e-04      3.97013e-01       2.29468e-01       3.41165e-01
  111  1.11e-04      3.97713e-01       2.30942e-01       3.42123e-01
  112  1.12e-04      4.03601e-01       2.60310e-01       3.55837e-01
  113  1.13e-04      4.01601e-01       2.70312e-01       3.57838e-01
  114  1.14e-04      4.04925e-01       2.30829e-01       3.46893e-01
  115  1.15e-04      4.14173e-01       2.21671e-01       3.50005e-01
  116  1.16e-04      4.17907e-01       2.09316e-01       3.48377e-01
  117  1.17e-04      4.29139e-01       1.78657e-01       3.45645e-01
  118  1.18e-04      4.38849e-01       1.93189e-01       3.56962e-01
  119  1.19e-04      4.32670e-01       2.30919e-01       3.65420e-01
  120  1.20e-04      4.25553e-01       2.20656e-01       3.57254e-01
  121  1.21e-04      4.23814e-01       2.26919e-01       3.58182e-01
  122  1.22e-04      4.24393e-01       2.38487e-01       3.62425e-01
  123  1.23e-04      4.37980e-01       2.16763e-01       3.64241e-01
  124  1.24e-04      4.43302e-01       2.06185e-01       3.64263e-01
  125  1.25e-04      4.45405e-01       2.42995e-01       3.77935e-01
  126  1.26e-04      4.40677e-01       1.89528e-01       3.56961e-01
  127  1.27e-04      4.39230e-01       2.05317e-01       3.61259e-01
  128  1.28e-04      4.45754e-01       1.96236e-01       3.62581e-01
  129  1.29e-04      4.43658e-01       1.96323e-01       3.61213e-01
  130  1.30e-04      4.42433e-01       1.84683e-01       3.56516e-01
  131  1.31e-04      4.39776e-01       2.08817e-01       3.62789e-01
  132  1.32e-04      4.41221e-01       2.09579e-01       3.64007e-01
  133  1.33e-04      4.42584e-01       2.20623e-01       3.68597e-01
  134  1.34e-04      4.36243e-01       1.90905e-01       3.54464e-01
  135  1.35e-04      4.42511e-01       2.43795e-01       3.76272e-01
  136  1.36e-04      4.41969e-01       2.22897e-01       3.68945e-01
  137  1.37e-04      4.39605e-01       2.32790e-01       3.70667e-01
  138  1.38e-04      4.34965e-01       2.05965e-01       3.58631e-01
  139  1.39e-04      4.46271e-01       2.63710e-01       3.85417e-01
  140  1.40e-04      4.47185e-01       1.93179e-01       3.62516e-01
  141  1.41e-04      4.54121e-01       2.18847e-01       3.75697e-01
  142  1.42e-04      4.59898e-01       2.19756e-01       3.79851e-01
  143  1.43e-04      4.59825e-01       2.16524e-01       3.78725e-01
  144  1.44e-04      4.60448e-01       2.33356e-01       3.84751e-01
  145  1.45e-04      4.65500e-01       2.35545e-01       3.88848e-01
  146  1.46e-04      4.67551e-01       2.35608e-01       3.90236e-01
  147  1.47e-04      4.69915e-01       2.45067e-01       3.94965e-01
  148  1.48e-04      4.71988e-01       2.44097e-01       3.96024e-01
  149  1.49e-04      4.74752e-01       2.57760e-01       4.02421e-01
  150  1.50e-04      4.82720e-01       2.62481e-01       4.09307e-01
  151  1.51e-04      4.96556e-01       2.26789e-01       4.06634e-01
  152  1.52e-04      4.99468e-01       2.62367e-01       4.20435e-01
  153  1.53e-04      5.03896e-01       1.99992e-01       4.02594e-01
  154  1.54e-04      5.08888e-01       2.44066e-01       4.20614e-01
  155  1.55e-04      5.13684e-01       2.32897e-01       4.20089e-01
  156  1.56e-04      5.21365e-01       2.79720e-01       4.40816e-01
  157  1.57e-04      5.29022e-01       2.41328e-01       4.33124e-01
  158  1.58e-04      5.32000e-01       2.51898e-01       4.38633e-01
  159  1.59e-04      5.47685e-01       2.80384e-01       4.58585e-01
  160  1.60e-04      5.50370e-01       2.52486e-01       4.51075e-01
  161  1.61e-04      5.55814e-01       2.26314e-01       4.45981e-01
  162  1.62e-04      5.61350e-01       2.20290e-01       4.47663e-01
  163  1.63e-04      5.67972e-01       2.43614e-01       4.59852e-01
  164  1.64e-04      5.78871e-01       1.76875e-01       4.44872e-01
  165  1.65e-04      5.75936e-01       2.37509e-01       4.63127e-01
  166  1.66e-04      5.77888e-01       2.15458e-01       4.57078e-01
  167  1.67e-04      5.88253e-01       2.19486e-01       4.65331e-01
