Delta = -1.448e+01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.72964e+00       0.00000e+00       3.81976e+00
    1  2.00e-06      5.60493e+00       0.00000e+00       3.73662e+00
    2  4.00e-06      5.61034e+00       7.83813e-05       3.74025e+00
    3  6.00e-06      5.63027e+00       9.82737e-05       3.75355e+00
    4  8.00e-06      5.63693e+00       8.41958e-05       3.75798e+00
    5  1.00e-05      5.62574e+00       1.74041e-04       3.75055e+00
    6  1.20e-05      5.64527e+00       2.22958e-04       3.76359e+00
    7  1.40e-05      5.62738e+00       3.40415e-04       3.75170e+00
    8  1.60e-05      5.62159e+00       3.54800e-04       3.74785e+00
    9  1.80e-05      5.62823e+00       5.83905e-04       3.75235e+00
   10  2.00e-05      5.63697e+00       6.17628e-04       3.75819e+00
   11  2.20e-05      5.62110e+00       4.86411e-04       3.74756e+00
   12  2.40e-05      5.62209e+00       5.18274e-04       3.74823e+00
   13  2.60e-05      5.63884e+00       5.23830e-04       3.75940e+00
   14  2.80e-05      5.62960e+00       5.42611e-04       3.75325e+00
   15  3.00e-05      5.63052e+00       5.48382e-04       3.75386e+00
   16  3.20e-05      5.64673e+00       5.90428e-04       3.76468e+00
   17  3.40e-05      5.61955e+00       5.35028e-04       3.74655e+00
   18  3.60e-05      5.61622e+00       6.60328e-04       3.74436e+00
   19  3.80e-05      5.63300e+00       6.31998e-04       3.75554e+00
   20  4.00e-05      5.62029e+00       7.57069e-04       3.74711e+00
   21  4.20e-05      5.61626e+00       1.00532e-03       3.74451e+00
   22  4.40e-05      5.61847e+00       7.10887e-04       3.74588e+00
   23  4.60e-05      5.63449e+00       9.52833e-04       3.75664e+00
   24  4.80e-05      5.62154e+00       1.05442e-03       3.74804e+00
   25  5.00e-05      5.62221e+00       1.08237e-03       3.74850e+00
   26  5.20e-05      5.61942e+00       1.08434e-03       3.74664e+00
   27  5.40e-05      5.61708e+00       1.25874e-03       3.74514e+00
   28  5.60e-05      5.61481e+00       1.26107e-03       3.74363e+00
   29  5.80e-05      5.61822e+00       1.54898e-03       3.74599e+00
   30  6.00e-05      5.59952e+00       1.49330e-03       3.73351e+00
   31  6.20e-05      5.61361e+00       1.37511e-03       3.74286e+00
   32  6.40e-05      5.61755e+00       1.49702e-03       3.74553e+00
   33  6.60e-05      5.60747e+00       1.52120e-03       3.73882e+00
   34  6.80e-05      5.60906e+00       1.40042e-03       3.73984e+00
   35  7.00e-05      5.62016e+00       1.40735e-03       3.74724e+00
   36  7.20e-05      5.60323e+00       1.48268e-03       3.73598e+00
   37  7.40e-05      5.61010e+00       1.90805e-03       3.74071e+00
   38  7.60e-05      5.60421e+00       1.42921e-03       3.73662e+00
   39  7.80e-05      5.62136e+00       1.91852e-03       3.74821e+00
   40  8.00e-05      5.61302e+00       1.49589e-03       3.74251e+00
   41  8.20e-05      5.63242e+00       1.55941e-03       3.75546e+00
   42  8.40e-05      5.61539e+00       1.63711e-03       3.74414e+00
   43  8.60e-05      5.61223e+00       1.68557e-03       3.74205e+00
   44  8.80e-05      5.62273e+00       1.67640e-03       3.74904e+00
   45  9.00e-05      5.62692e+00       1.58085e-03       3.75181e+00
   46  9.20e-05      5.60572e+00       1.90515e-03       3.73778e+00
   47  9.40e-05      5.63174e+00       1.79966e-03       3.75510e+00
   48  9.60e-05      5.62611e+00       2.25206e-03       3.75149e+00
   49  9.80e-05      5.62045e+00       2.06919e-03       3.74765e+00
   50  1.00e-04      5.62471e+00       2.23982e-03       3.75055e+00
   51  1.02e-04      5.63769e+00       2.07678e-03       3.75915e+00
   52  1.04e-04      5.62587e+00       2.04971e-03       3.75127e+00
   53  1.06e-04      5.61596e+00       2.28445e-03       3.74473e+00
   54  1.08e-04      5.62929e+00       1.96828e-03       3.75352e+00
   55  1.10e-04      5.63873e+00       2.44623e-03       3.75997e+00
   56  1.12e-04      5.61356e+00       2.43177e-03       3.74319e+00
   57  1.14e-04      5.61696e+00       2.25200e-03       3.74539e+00
   58  1.16e-04      5.60520e+00       2.62606e-03       3.73768e+00
   59  1.18e-04      5.61653e+00       2.19590e-03       3.74509e+00
   60  1.20e-04      5.60308e+00       3.06519e-03       3.73641e+00
   61  1.22e-04      5.61554e+00       2.55056e-03       3.74454e+00
   62  1.24e-04      5.60924e+00       3.26769e-03       3.74058e+00
   63  1.26e-04      5.60739e+00       2.18777e-03       3.73899e+00
   64  1.28e-04      5.59114e+00       2.73218e-03       3.72834e+00
   65  1.30e-04      5.60345e+00       2.50474e-03       3.73647e+00
   66  1.32e-04      5.59513e+00       2.34528e-03       3.73087e+00
   67  1.34e-04      5.60493e+00       2.71671e-03       3.73752e+00
   68  1.36e-04      5.58623e+00       2.39877e-03       3.72495e+00
   69  1.38e-04      5.59157e+00       3.11108e-03       3.72875e+00
   70  1.40e-04      5.58485e+00       2.50812e-03       3.72407e+00
   71  1.42e-04      5.57576e+00       2.79186e-03       3.71810e+00
   72  1.44e-04      5.58665e+00       2.90305e-03       3.72540e+00
   73  1.46e-04      5.57892e+00       2.54345e-03       3.72013e+00
   74  1.48e-04      5.59026e+00       3.05050e-03       3.72785e+00
   75  1.50e-04      5.60373e+00       2.25766e-03       3.73657e+00
   76  1.52e-04      5.58176e+00       3.27245e-03       3.72226e+00
   77  1.54e-04      5.57157e+00       2.49277e-03       3.71521e+00
   78  1.56e-04      5.59280e+00       3.15269e-03       3.72959e+00
   79  1.58e-04      5.58112e+00       3.33964e-03       3.72186e+00
   80  1.60e-04      5.58210e+00       2.90764e-03       3.72237e+00
   81  1.62e-04      5.57834e+00       2.77282e-03       3.71982e+00
   82  1.64e-04      5.58387e+00       2.14322e-03       3.72330e+00
   83  1.66e-04      5.56390e+00       3.30600e-03       3.71037e+00
   84  1.68e-04      5.58014e+00       2.68953e-03       3.72099e+00
   85  1.70e-04      5.58336e+00       3.26091e-03       3.72333e+00
   86  1.72e-04      5.58257e+00       2.63179e-03       3.72259e+00
   87  1.74e-04      5.58102e+00       2.20585e-03       3.72141e+00
   88  1.76e-04      5.57913e+00       3.10864e-03       3.72045e+00
   89  1.78e-04      5.56295e+00       3.00294e-03       3.70964e+00
   90  1.80e-04      5.57179e+00       3.51393e-03       3.71570e+00
   91  1.82e-04      5.56810e+00       2.86056e-03       3.71302e+00
   92  1.84e-04      5.57740e+00       3.34566e-03       3.71938e+00
   93  1.86e-04      5.55092e+00       2.89477e-03       3.70158e+00
   94  1.88e-04      5.57616e+00       3.15959e-03       3.71850e+00
   95  1.90e-04      5.57108e+00       3.23724e-03       3.71513e+00
   96  1.92e-04      5.56552e+00       3.18537e-03       3.71141e+00
   97  1.94e-04      5.55900e+00       3.82244e-03       3.70727e+00
   98  1.96e-04      5.56052e+00       2.98994e-03       3.70801e+00
   99  1.98e-04      5.56078e+00       4.02845e-03       3.70853e+00
  100  2.00e-04      5.58212e+00       2.98442e-03       3.72241e+00
  101  2.02e-04      5.56725e+00       3.87836e-03       3.71280e+00
  102  2.04e-04      5.57199e+00       3.50896e-03       3.71583e+00
  103  2.06e-04      5.55806e+00       3.55223e-03       3.70656e+00
  104  2.08e-04      5.57800e+00       3.43791e-03       3.71981e+00
  105  2.10e-04      5.57531e+00       2.86468e-03       3.71783e+00
  106  2.12e-04      5.57833e+00       3.54371e-03       3.72007e+00
  107  2.14e-04      5.57543e+00       2.67834e-03       3.71785e+00
  108  2.16e-04      5.57209e+00       3.89105e-03       3.71602e+00
  109  2.18e-04      5.55755e+00       4.11495e-03       3.70641e+00
  110  2.20e-04      5.58183e+00       3.43672e-03       3.72236e+00
  111  2.22e-04      5.56439e+00       3.81749e-03       3.71087e+00
  112  2.24e-04      5.55849e+00       3.02452e-03       3.70667e+00
  113  2.26e-04      5.56535e+00       4.41783e-03       3.71171e+00
  114  2.28e-04      5.56792e+00       3.18619e-03       3.71301e+00
  115  2.30e-04      5.57735e+00       3.62947e-03       3.71944e+00
  116  2.32e-04      5.57892e+00       3.17986e-03       3.72034e+00
  117  2.34e-04      5.57922e+00       4.04465e-03       3.72083e+00
  118  2.36e-04      5.57281e+00       4.76289e-03       3.71679e+00
  119  2.38e-04      5.58250e+00       4.44093e-03       3.72314e+00
  120  2.40e-04      5.58173e+00       4.62044e-03       3.72269e+00
  121  2.42e-04      5.57710e+00       3.89586e-03       3.71937e+00
  122  2.44e-04      5.55960e+00       4.07637e-03       3.70776e+00
  123  2.46e-04      5.56784e+00       4.45598e-03       3.71338e+00
  124  2.48e-04      5.57515e+00       4.46593e-03       3.71826e+00
  125  2.50e-04      5.57063e+00       4.63238e-03       3.71529e+00
  126  2.52e-04      5.56755e+00       3.64847e-03       3.71291e+00
  127  2.54e-04      5.57031e+00       4.55583e-03       3.71506e+00
  128  2.56e-04      5.56989e+00       4.10639e-03       3.71463e+00
  129  2.58e-04      5.57076e+00       4.51710e-03       3.71534e+00
  130  2.60e-04      5.56394e+00       4.28282e-03       3.71072e+00
  131  2.62e-04      5.57431e+00       4.25869e-03       3.71763e+00
  132  2.64e-04      5.54991e+00       5.27313e-03       3.70170e+00
  133  2.66e-04      5.55180e+00       3.90629e-03       3.70250e+00
  134  2.68e-04      5.54495e+00       4.94028e-03       3.69828e+00
  135  2.70e-04      5.55095e+00       4.27980e-03       3.70206e+00
  136  2.72e-04      5.54045e+00       5.73092e-03       3.69554e+00
  137  2.74e-04      5.53428e+00       4.04179e-03       3.69087e+00
  138  2.76e-04      5.52470e+00       5.96722e-03       3.68512e+00
  139  2.78e-04      5.53904e+00       5.02975e-03       3.69437e+00
  140  2.80e-04      5.53756e+00       5.10364e-03       3.69341e+00
  141  2.82e-04      5.54421e+00       4.89836e-03       3.69777e+00
  142  2.84e-04      5.51413e+00       4.84092e-03       3.67770e+00
  143  2.86e-04      5.54949e+00       4.93566e-03       3.70130e+00
