Delta = -2.947e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  5.00e-06      1.05236e-01       1.44260e-01       1.18244e-01
    2  1.00e-05      2.24888e-01       1.96508e-01       2.15428e-01
    3  1.50e-05      3.36431e-01       2.78454e-01       3.17106e-01
    4  2.00e-05      4.17470e-01       2.94396e-01       3.76446e-01
    5  2.50e-05      5.89990e-01       3.38752e-01       5.06244e-01
    6  3.00e-05      7.23377e-01       4.06913e-01       6.17889e-01
    7  3.50e-05      7.97147e-01       3.14701e-01       6.36332e-01
    8  4.00e-05      8.77853e-01       3.56784e-01       7.04163e-01
    9  4.50e-05      9.03664e-01       3.41480e-01       7.16269e-01
   10  5.00e-05      1.04636e+00       3.58252e-01       8.16993e-01
   11  5.50e-05      1.15211e+00       3.64887e-01       8.89700e-01
   12  6.00e-05      1.20086e+00       3.62750e-01       9.21487e-01
   13  6.50e-05      1.21022e+00       3.41805e-01       9.20747e-01
   14  7.00e-05      1.35070e+00       3.25195e-01       1.00886e+00
   15  7.50e-05      1.47627e+00       3.46782e-01       1.09977e+00
   16  8.00e-05      1.63392e+00       3.21900e-01       1.19658e+00
   17  8.50e-05      1.78154e+00       4.86209e-01       1.34977e+00
   18  9.00e-05      1.93135e+00       4.62031e-01       1.44157e+00
   19  9.50e-05      1.97570e+00       2.84025e-01       1.41181e+00
   20  1.00e-04      2.18440e+00       3.16471e-01       1.56175e+00
   21  1.05e-04      2.29993e+00       3.05921e-01       1.63526e+00
   22  1.10e-04      2.42549e+00       3.51289e-01       1.73409e+00
   23  1.15e-04      2.59467e+00       2.90986e-01       1.82677e+00
   24  1.20e-04      2.78528e+00       3.17440e-01       1.96267e+00
   25  1.25e-04      2.93606e+00       2.72513e-01       2.04821e+00
   26  1.30e-04      2.99312e+00       3.74055e-01       2.12010e+00
   27  1.35e-04      3.09922e+00       3.32091e-01       2.17684e+00
   28  1.40e-04      3.18728e+00       3.28550e-01       2.23437e+00
   29  1.45e-04      3.38348e+00       3.28661e-01       2.36521e+00
   30  1.50e-04      3.43265e+00       3.05103e-01       2.39013e+00
   31  1.55e-04      3.57198e+00       3.28026e-01       2.49066e+00
   32  1.60e-04      3.66901e+00       2.50127e-01       2.52938e+00
   33  1.65e-04      3.76334e+00       2.99268e-01       2.60865e+00
   34  1.70e-04      3.79812e+00       3.11680e-01       2.63598e+00
   35  1.75e-04      3.94449e+00       3.45301e-01       2.74476e+00
   36  1.80e-04      4.02292e+00       3.60549e-01       2.80213e+00
   37  1.85e-04      4.27815e+00       3.00754e-01       2.95235e+00
   38  1.90e-04      4.38891e+00       3.30983e-01       3.03627e+00
   39  1.95e-04      4.56764e+00       3.03753e-01       3.14635e+00
   40  2.00e-04      4.68760e+00       3.72836e-01       3.24935e+00
   41  2.05e-04      4.92354e+00       3.23662e-01       3.39025e+00
   42  2.10e-04      5.06640e+00       3.62337e-01       3.49838e+00
   43  2.15e-04      5.08125e+00       3.46794e-01       3.50310e+00
   44  2.20e-04      5.20748e+00       2.86941e-01       3.56730e+00
   45  2.25e-04      5.31500e+00       2.99929e-01       3.64331e+00
   46  2.30e-04      5.53682e+00       3.56228e-01       3.80995e+00
   47  2.35e-04      5.48838e+00       3.36666e-01       3.77115e+00
   48  2.40e-04      5.72564e+00       2.38018e-01       3.89643e+00
   49  2.45e-04      5.63447e+00       3.10868e-01       3.85994e+00
   50  2.50e-04      5.77711e+00       3.93431e-01       3.98255e+00
   51  2.55e-04      5.92859e+00       3.54652e-01       4.07061e+00
   52  2.60e-04      5.85305e+00       3.24369e-01       4.01016e+00
   53  2.65e-04      6.01688e+00       3.28366e-01       4.12071e+00
