Delta = -6.842e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.10178e-02       2.07349e-02       1.42568e-02
    2  2.00e-06      2.11169e-02       4.48437e-02       2.90258e-02
    3  3.00e-06      3.29348e-02       6.34113e-02       4.30937e-02
    4  4.00e-06      4.58684e-02       5.91875e-02       5.03081e-02
    5  5.00e-06      6.17789e-02       9.79932e-02       7.38504e-02
    6  6.00e-06      7.42428e-02       1.14772e-01       8.77526e-02
    7  7.00e-06      8.43967e-02       1.26692e-01       9.84952e-02
    8  8.00e-06      9.80734e-02       1.18961e-01       1.05036e-01
    9  9.00e-06      1.18943e-01       1.49220e-01       1.29035e-01
   10  1.00e-05      1.31378e-01       1.28946e-01       1.30567e-01
   11  1.10e-05      1.44698e-01       1.71419e-01       1.53605e-01
   12  1.20e-05      1.54293e-01       1.73894e-01       1.60827e-01
   13  1.30e-05      1.66509e-01       1.88848e-01       1.73956e-01
   14  1.40e-05      1.73912e-01       1.90627e-01       1.79484e-01
   15  1.50e-05      1.82749e-01       1.90999e-01       1.85499e-01
   16  1.60e-05      1.80259e-01       2.17376e-01       1.92632e-01
   17  1.70e-05      1.91834e-01       2.16626e-01       2.00098e-01
   18  1.80e-05      2.00018e-01       2.29848e-01       2.09961e-01
   19  1.90e-05      2.15636e-01       2.06595e-01       2.12623e-01
   20  2.00e-05      2.39733e-01       2.31400e-01       2.36955e-01
   21  2.10e-05      2.57820e-01       2.27716e-01       2.47786e-01
   22  2.20e-05      2.75162e-01       2.24678e-01       2.58334e-01
   23  2.30e-05      2.90794e-01       2.16535e-01       2.66041e-01
   24  2.40e-05      3.06141e-01       2.18442e-01       2.76908e-01
   25  2.50e-05      3.15683e-01       2.35465e-01       2.88944e-01
   26  2.60e-05      3.26396e-01       2.52316e-01       3.01703e-01
   27  2.70e-05      3.38324e-01       1.95091e-01       2.90580e-01
   28  2.80e-05      3.45459e-01       2.82824e-01       3.24580e-01
   29  2.90e-05      3.59349e-01       2.42790e-01       3.20496e-01
   30  3.00e-05      3.74026e-01       3.05858e-01       3.51303e-01
   31  3.10e-05      4.02469e-01       3.32953e-01       3.79297e-01
   32  3.20e-05      4.04481e-01       3.14458e-01       3.74473e-01
   33  3.30e-05      4.32574e-01       2.51973e-01       3.72373e-01
   34  3.40e-05      4.49977e-01       3.65371e-01       4.21775e-01
   35  3.50e-05      4.56378e-01       2.66003e-01       3.92920e-01
   36  3.60e-05      4.77239e-01       2.79508e-01       4.11329e-01
   37  3.70e-05      5.10067e-01       3.17685e-01       4.45940e-01
   38  3.80e-05      5.31326e-01       3.02842e-01       4.55164e-01
   39  3.90e-05      5.45187e-01       3.72584e-01       4.87652e-01
   40  4.00e-05      5.58588e-01       2.69067e-01       4.62081e-01
   41  4.10e-05      5.54073e-01       3.21628e-01       4.76591e-01
   42  4.20e-05      5.55381e-01       3.24207e-01       4.78323e-01
   43  4.30e-05      5.66709e-01       3.02061e-01       4.78493e-01
   44  4.40e-05      5.73830e-01       3.13661e-01       4.87107e-01
   45  4.50e-05      5.77605e-01       3.29625e-01       4.94945e-01
   46  4.60e-05      5.79204e-01       3.12411e-01       4.90273e-01
   47  4.70e-05      6.00179e-01       3.61423e-01       5.20594e-01
   48  4.80e-05      6.04695e-01       3.61371e-01       5.23587e-01
   49  4.90e-05      6.08595e-01       3.49167e-01       5.22119e-01
   50  5.00e-05      5.95266e-01       3.27472e-01       5.06002e-01
   51  5.10e-05      5.94495e-01       2.82491e-01       4.90493e-01
   52  5.20e-05      5.94407e-01       3.02664e-01       4.97159e-01
   53  5.30e-05      5.87973e-01       2.71557e-01       4.82501e-01
   54  5.40e-05      6.08111e-01       2.80003e-01       4.98742e-01
   55  5.50e-05      6.24002e-01       3.45866e-01       5.31290e-01
   56  5.60e-05      6.25302e-01       3.02524e-01       5.17709e-01
   57  5.70e-05      6.37471e-01       3.30276e-01       5.35073e-01
   58  5.80e-05      6.40401e-01       3.17278e-01       5.32693e-01
   59  5.90e-05      6.56959e-01       2.92382e-01       5.35434e-01
   60  6.00e-05      6.62402e-01       2.98000e-01       5.40935e-01
   61  6.10e-05      6.73518e-01       2.79400e-01       5.42146e-01
   62  6.20e-05      6.77358e-01       3.58701e-01       5.71139e-01
   63  6.30e-05      6.83191e-01       2.72166e-01       5.46183e-01
   64  6.40e-05      6.76900e-01       3.26336e-01       5.60045e-01
   65  6.50e-05      6.88924e-01       3.30043e-01       5.69297e-01
   66  6.60e-05      7.14052e-01       3.44776e-01       5.90960e-01
   67  6.70e-05      7.15590e-01       3.22874e-01       5.84685e-01
   68  6.80e-05      7.21727e-01       3.17618e-01       5.87024e-01
   69  6.90e-05      7.48802e-01       3.10912e-01       6.02839e-01
   70  7.00e-05      7.66196e-01       3.58636e-01       6.30343e-01
   71  7.10e-05      7.54805e-01       3.01520e-01       6.03710e-01
   72  7.20e-05      7.85613e-01       3.14797e-01       6.28674e-01
   73  7.30e-05      7.99574e-01       3.04614e-01       6.34587e-01
   74  7.40e-05      8.10093e-01       3.47034e-01       6.55740e-01
   75  7.50e-05      8.42409e-01       3.63943e-01       6.82920e-01
   76  7.60e-05      8.37500e-01       3.36010e-01       6.70337e-01
   77  7.70e-05      8.54741e-01       2.68431e-01       6.59304e-01
   78  7.80e-05      8.84601e-01       2.87335e-01       6.85513e-01
   79  7.90e-05      9.17840e-01       2.83766e-01       7.06482e-01
   80  8.00e-05      9.17627e-01       2.62187e-01       6.99147e-01
   81  8.10e-05      9.19751e-01       2.44684e-01       6.94729e-01
   82  8.20e-05      9.43942e-01       2.67994e-01       7.18626e-01
   83  8.30e-05      9.57922e-01       2.70002e-01       7.28615e-01
   84  8.40e-05      9.70736e-01       2.61617e-01       7.34363e-01
   85  8.50e-05      9.69817e-01       2.68138e-01       7.35924e-01
   86  8.60e-05      9.98722e-01       2.83683e-01       7.60376e-01
   87  8.70e-05      1.01653e+00       2.08081e-01       7.47049e-01
   88  8.80e-05      1.03232e+00       2.24485e-01       7.63039e-01
   89  8.90e-05      1.05010e+00       2.51885e-01       7.84025e-01
   90  9.00e-05      1.04734e+00       2.93954e-01       7.96212e-01
   91  9.10e-05      1.05660e+00       3.16340e-01       8.09850e-01
   92  9.20e-05      1.06742e+00       2.67381e-01       8.00742e-01
   93  9.30e-05      1.10530e+00       2.74498e-01       8.28364e-01
   94  9.40e-05      1.11599e+00       2.88690e-01       8.40224e-01
   95  9.50e-05      1.14002e+00       2.77439e-01       8.52493e-01
   96  9.60e-05      1.15094e+00       2.83751e-01       8.61877e-01
   97  9.70e-05      1.18005e+00       2.64824e-01       8.74977e-01
   98  9.80e-05      1.19914e+00       2.99228e-01       8.99170e-01
   99  9.90e-05      1.17974e+00       2.95876e-01       8.85115e-01
