Delta = -3.368e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  5.00e-06      1.16302e-01       1.02218e-01       1.11608e-01
    2  1.00e-05      2.25690e-01       1.89772e-01       2.13717e-01
    3  1.50e-05      3.64873e-01       2.94125e-01       3.41291e-01
    4  2.00e-05      4.86467e-01       3.43389e-01       4.38774e-01
    5  2.50e-05      5.68388e-01       3.76818e-01       5.04531e-01
    6  3.00e-05      7.21290e-01       4.08726e-01       6.17102e-01
    7  3.50e-05      8.44632e-01       3.79002e-01       6.89422e-01
    8  4.00e-05      9.37932e-01       3.14144e-01       7.30003e-01
    9  4.50e-05      9.89488e-01       2.89287e-01       7.56088e-01
   10  5.00e-05      1.11245e+00       2.44111e-01       8.23003e-01
   11  5.50e-05      1.20824e+00       3.05723e-01       9.07402e-01
   12  6.00e-05      1.34510e+00       2.94328e-01       9.94840e-01
   13  6.50e-05      1.43088e+00       3.72302e-01       1.07802e+00
   14  7.00e-05      1.53800e+00       3.72136e-01       1.14938e+00
   15  7.50e-05      1.59716e+00       2.94131e-01       1.16282e+00
   16  8.00e-05      1.63806e+00       2.57151e-01       1.17776e+00
   17  8.50e-05      1.76307e+00       3.60388e-01       1.29551e+00
   18  9.00e-05      1.93668e+00       3.16217e-01       1.39653e+00
   19  9.50e-05      2.02757e+00       2.82846e-01       1.44599e+00
   20  1.00e-04      2.05794e+00       2.91284e-01       1.46905e+00
   21  1.05e-04      2.22297e+00       2.89994e-01       1.57864e+00
   22  1.10e-04      2.39661e+00       2.52888e-01       1.68204e+00
   23  1.15e-04      2.38194e+00       2.98378e-01       1.68742e+00
   24  1.20e-04      2.50092e+00       2.59230e-01       1.75369e+00
   25  1.25e-04      2.65405e+00       2.97645e-01       1.86858e+00
   26  1.30e-04      2.72850e+00       2.67497e-01       1.90816e+00
   27  1.35e-04      2.92306e+00       4.33341e-01       2.09315e+00
   28  1.40e-04      2.98512e+00       3.68547e-01       2.11293e+00
   29  1.45e-04      2.94491e+00       3.68837e-01       2.08622e+00
   30  1.50e-04      2.93563e+00       3.09518e-01       2.06026e+00
   31  1.55e-04      3.06618e+00       3.91101e-01       2.17449e+00
   32  1.60e-04      3.14953e+00       4.05154e-01       2.23474e+00
   33  1.65e-04      3.15834e+00       3.33149e-01       2.21661e+00
   34  1.70e-04      3.23546e+00       3.32120e-01       2.26768e+00
   35  1.75e-04      3.37253e+00       3.95418e-01       2.38016e+00
   36  1.80e-04      3.51675e+00       3.03391e-01       2.44563e+00
   37  1.85e-04      3.72500e+00       4.08801e-01       2.61960e+00
   38  1.90e-04      3.79903e+00       4.19140e-01       2.67240e+00
   39  1.95e-04      3.96272e+00       3.42450e-01       2.75596e+00
   40  2.00e-04      4.11643e+00       3.64465e-01       2.86578e+00
   41  2.05e-04      4.32685e+00       3.55123e-01       3.00294e+00
   42  2.10e-04      4.45767e+00       3.37377e-01       3.08424e+00
   43  2.15e-04      4.68922e+00       3.67793e-01       3.24875e+00
   44  2.20e-04      4.87808e+00       3.68325e-01       3.37483e+00
   45  2.25e-04      4.97160e+00       3.51909e-01       3.43170e+00
   46  2.30e-04      5.14954e+00       3.28243e-01       3.54244e+00
   47  2.35e-04      5.16909e+00       4.05484e-01       3.58122e+00
   48  2.40e-04      5.43972e+00       3.18734e-01       3.73273e+00
   49  2.45e-04      5.51827e+00       3.73541e-01       3.80336e+00
   50  2.50e-04      5.63460e+00       3.21096e-01       3.86343e+00
   51  2.55e-04      5.77597e+00       3.09273e-01       3.95374e+00
   52  2.60e-04      5.99798e+00       3.68629e-01       4.12153e+00
   53  2.65e-04      6.23254e+00       3.56022e-01       4.27370e+00
   54  2.70e-04      6.51975e+00       3.78042e-01       4.47252e+00
   55  2.75e-04      6.60344e+00       4.13145e-01       4.54001e+00
   56  2.80e-04      6.65066e+00       2.90240e-01       4.53052e+00
   57  2.85e-04      6.61870e+00       3.00290e-01       4.51257e+00
   58  2.90e-04      6.65554e+00       4.00813e-01       4.57063e+00
   59  2.95e-04      6.61201e+00       3.75292e-01       4.53310e+00
   60  3.00e-04      6.68188e+00       3.57070e-01       4.57361e+00
   61  3.05e-04      6.71778e+00       3.37635e-01       4.59106e+00
   62  3.10e-04      6.75568e+00       3.80586e-01       4.63065e+00
   63  3.15e-04      6.83023e+00       3.45655e-01       4.66871e+00
   64  3.20e-04      6.82229e+00       3.93231e-01       4.67927e+00
   65  3.25e-04      7.05920e+00       3.23802e-01       4.81407e+00
   66  3.30e-04      7.24415e+00       3.51312e-01       4.94654e+00
   67  3.35e-04      7.10555e+00       3.20671e-01       4.84392e+00
   68  3.40e-04      7.25536e+00       3.25076e-01       4.94527e+00
   69  3.45e-04      7.51847e+00       4.02892e-01       5.14661e+00
   70  3.50e-04      7.42891e+00       3.23861e-01       5.06056e+00
   71  3.55e-04      7.58065e+00       3.59471e-01       5.17359e+00
   72  3.60e-04      7.67530e+00       4.13878e-01       5.25483e+00
   73  3.65e-04      7.43165e+00       3.32062e-01       5.06512e+00
   74  3.70e-04      7.69493e+00       3.17038e-01       5.23563e+00
   75  3.75e-04      7.77319e+00       4.05717e-01       5.31736e+00
   76  3.80e-04      7.92057e+00       3.24182e-01       5.38844e+00
   77  3.85e-04      7.87422e+00       3.82328e-01       5.37692e+00
   78  3.90e-04      8.04974e+00       3.43929e-01       5.48113e+00
   79  3.95e-04      7.88209e+00       3.30775e-01       5.36499e+00
   80  4.00e-04      7.98989e+00       3.19695e-01       5.43316e+00
   81  4.05e-04      8.02030e+00       3.47478e-01       5.46269e+00
   82  4.10e-04      8.10226e+00       3.12991e-01       5.50584e+00
   83  4.15e-04      8.16878e+00       3.56165e-01       5.56457e+00
   84  4.20e-04      8.25333e+00       3.27675e-01       5.61144e+00
   85  4.25e-04      8.27923e+00       4.06893e-01       5.65512e+00
   86  4.30e-04      8.38821e+00       2.86910e-01       5.68778e+00
   87  4.35e-04      8.56185e+00       3.25898e-01       5.81653e+00
   88  4.40e-04      8.69885e+00       3.41078e-01       5.91293e+00
   89  4.45e-04      8.66334e+00       3.14989e-01       5.88055e+00
   90  4.50e-04      8.40516e+00       2.54647e-01       5.68832e+00
   91  4.55e-04      8.39351e+00       2.54645e-01       5.68056e+00
   92  4.60e-04      8.42203e+00       3.50688e-01       5.73158e+00
   93  4.65e-04      8.56663e+00       3.11024e-01       5.81476e+00
   94  4.70e-04      8.39571e+00       2.88297e-01       5.69324e+00
   95  4.75e-04      8.32210e+00       3.47545e-01       5.66391e+00
   96  4.80e-04      8.36007e+00       3.06184e-01       5.67544e+00
   97  4.85e-04      8.58419e+00       3.66574e-01       5.84498e+00
   98  4.90e-04      8.75856e+00       3.58303e-01       5.95847e+00
