Delta = -7.241e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.58332e+00       0.00000e+00       3.72221e+00
    1  2.00e-06      5.46299e+00       6.83773e-04       3.64222e+00
    2  4.00e-06      5.42050e+00       2.18365e-03       3.61439e+00
    3  6.00e-06      5.44365e+00       3.55587e-03       3.63028e+00
    4  8.00e-06      5.46247e+00       3.63760e-03       3.64286e+00
    5  1.00e-05      5.46994e+00       3.73803e-03       3.64787e+00
    6  1.20e-05      5.46908e+00       4.20694e-03       3.64745e+00
    7  1.40e-05      5.45838e+00       5.81925e-03       3.64086e+00
    8  1.60e-05      5.49471e+00       6.42039e-03       3.66528e+00
    9  1.80e-05      5.44421e+00       5.72938e-03       3.63139e+00
   10  2.00e-05      5.45162e+00       6.31339e-03       3.63652e+00
   11  2.20e-05      5.44607e+00       7.74515e-03       3.63329e+00
   12  2.40e-05      5.43246e+00       9.04118e-03       3.62466e+00
   13  2.60e-05      5.44144e+00       8.86758e-03       3.63058e+00
   14  2.80e-05      5.43174e+00       1.00746e-02       3.62452e+00
   15  3.00e-05      5.38803e+00       8.28337e-03       3.59478e+00
   16  3.20e-05      5.37972e+00       1.06854e-02       3.59004e+00
   17  3.40e-05      5.35980e+00       1.09672e-02       3.57686e+00
   18  3.60e-05      5.32123e+00       1.25681e-02       3.55168e+00
   19  3.80e-05      5.28756e+00       1.10270e-02       3.52872e+00
   20  4.00e-05      5.27080e+00       1.28196e-02       3.51814e+00
   21  4.20e-05      5.26620e+00       1.38823e-02       3.51543e+00
   22  4.40e-05      5.27065e+00       1.46493e-02       3.51865e+00
   23  4.60e-05      5.27650e+00       1.37928e-02       3.52227e+00
   24  4.80e-05      5.29656e+00       1.52939e-02       3.53614e+00
   25  5.00e-05      5.26739e+00       1.69469e-02       3.51724e+00
   26  5.20e-05      5.28671e+00       2.08720e-02       3.53143e+00
   27  5.40e-05      5.25948e+00       1.75359e-02       3.51216e+00
   28  5.60e-05      5.25476e+00       1.61027e-02       3.50854e+00
   29  5.80e-05      5.28413e+00       1.95772e-02       3.52928e+00
   30  6.00e-05      5.27322e+00       2.38135e-02       3.52342e+00
   31  6.20e-05      5.24890e+00       2.18401e-02       3.50655e+00
   32  6.40e-05      5.26349e+00       1.91687e-02       3.51538e+00
   33  6.60e-05      5.25671e+00       1.94693e-02       3.51096e+00
   34  6.80e-05      5.26385e+00       2.98422e-02       3.51918e+00
   35  7.00e-05      5.24873e+00       2.50240e-02       3.50750e+00
   36  7.20e-05      5.25459e+00       2.90757e-02       3.51275e+00
   37  7.40e-05      5.27906e+00       2.44954e-02       3.52754e+00
   38  7.60e-05      5.28314e+00       3.53159e-02       3.53387e+00
   39  7.80e-05      5.27867e+00       3.20780e-02       3.52981e+00
   40  8.00e-05      5.25757e+00       4.04050e-02       3.51852e+00
   41  8.20e-05      5.25923e+00       3.30130e-02       3.51716e+00
   42  8.40e-05      5.23977e+00       3.72471e-02       3.50560e+00
   43  8.60e-05      5.22865e+00       3.27213e-02       3.49667e+00
   44  8.80e-05      5.22941e+00       3.18154e-02       3.49688e+00
   45  9.00e-05      5.21584e+00       3.02126e-02       3.48730e+00
   46  9.20e-05      5.22012e+00       3.44706e-02       3.49157e+00
   47  9.40e-05      5.22600e+00       3.58874e-02       3.49596e+00
   48  9.60e-05      5.22453e+00       3.36751e-02       3.49424e+00
   49  9.80e-05      5.21894e+00       3.48309e-02       3.49090e+00
   50  1.00e-04      5.22878e+00       4.30088e-02       3.50019e+00
   51  1.02e-04      5.23700e+00       3.40071e-02       3.50267e+00
   52  1.04e-04      5.21219e+00       3.50361e-02       3.48647e+00
   53  1.06e-04      5.19464e+00       3.81426e-02       3.47581e+00
   54  1.08e-04      5.19513e+00       4.08501e-02       3.47703e+00
   55  1.10e-04      5.18563e+00       3.74412e-02       3.46957e+00
   56  1.12e-04      5.16106e+00       3.10833e-02       3.45107e+00
   57  1.14e-04      5.16034e+00       3.89455e-02       3.45321e+00
   58  1.16e-04      5.16819e+00       3.89162e-02       3.45843e+00
   59  1.18e-04      5.14502e+00       5.11733e-02       3.44707e+00
   60  1.20e-04      5.14931e+00       3.67457e-02       3.44512e+00
   61  1.22e-04      5.14018e+00       4.57769e-02       3.44205e+00
   62  1.24e-04      5.10801e+00       4.71729e-02       3.42106e+00
   63  1.26e-04      5.12462e+00       3.88001e-02       3.42935e+00
   64  1.28e-04      5.09107e+00       4.58287e-02       3.40932e+00
   65  1.30e-04      5.09299e+00       4.70108e-02       3.41099e+00
   66  1.32e-04      5.07749e+00       4.12879e-02       3.39876e+00
   67  1.34e-04      5.05109e+00       4.75139e-02       3.38323e+00
   68  1.36e-04      5.04152e+00       4.31126e-02       3.37539e+00
   69  1.38e-04      5.04369e+00       5.51932e-02       3.38086e+00
   70  1.40e-04      5.03394e+00       5.21689e-02       3.37335e+00
   71  1.42e-04      5.06443e+00       4.87279e-02       3.39253e+00
   72  1.44e-04      5.04421e+00       5.48723e-02       3.38110e+00
   73  1.46e-04      5.03483e+00       5.49185e-02       3.37486e+00
   74  1.48e-04      5.07058e+00       5.63693e-02       3.39918e+00
   75  1.50e-04      5.03512e+00       6.06990e-02       3.37698e+00
   76  1.52e-04      5.03070e+00       5.28991e-02       3.37143e+00
   77  1.54e-04      5.02067e+00       6.25118e-02       3.36795e+00
   78  1.56e-04      5.00809e+00       5.94054e-02       3.35853e+00
   79  1.58e-04      4.99775e+00       5.47342e-02       3.35008e+00
   80  1.60e-04      5.00701e+00       4.80628e-02       3.35403e+00
   81  1.62e-04      4.96343e+00       7.02394e-02       3.33237e+00
   82  1.64e-04      4.95557e+00       6.20420e-02       3.32439e+00
   83  1.66e-04      4.97186e+00       5.26110e-02       3.33211e+00
   84  1.68e-04      4.98353e+00       6.63500e-02       3.34447e+00
   85  1.70e-04      4.96342e+00       6.27735e-02       3.32987e+00
   86  1.72e-04      4.95494e+00       5.48419e-02       3.32157e+00
   87  1.74e-04      4.95726e+00       6.98542e-02       3.32812e+00
   88  1.76e-04      4.92801e+00       6.44185e-02       3.30682e+00
   89  1.78e-04      4.92639e+00       5.90868e-02       3.30396e+00
   90  1.80e-04      4.90719e+00       5.13932e-02       3.28859e+00
   91  1.82e-04      4.89023e+00       8.01612e-02       3.28687e+00
   92  1.84e-04      4.91910e+00       6.09042e-02       3.29970e+00
   93  1.86e-04      4.96113e+00       7.00392e-02       3.33077e+00
   94  1.88e-04      4.92624e+00       7.21656e-02       3.30821e+00
   95  1.90e-04      4.91136e+00       5.77852e-02       3.29350e+00
   96  1.92e-04      4.92047e+00       6.93706e-02       3.30343e+00
   97  1.94e-04      4.93238e+00       7.29141e-02       3.31256e+00
   98  1.96e-04      4.89715e+00       7.03006e-02       3.28820e+00
