Delta = -1.347e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.30747e-03       4.28514e-03       3.63336e-03
    2  2.00e-06      5.90718e-03       6.85436e-03       6.22290e-03
    3  3.00e-06      9.33542e-03       1.43020e-02       1.09909e-02
    4  4.00e-06      1.27357e-02       1.54619e-02       1.36444e-02
    5  5.00e-06      1.67187e-02       1.76789e-02       1.70388e-02
    6  6.00e-06      2.06573e-02       2.79179e-02       2.30775e-02
    7  7.00e-06      2.25995e-02       2.81822e-02       2.44604e-02
    8  8.00e-06      2.47417e-02       2.70252e-02       2.55029e-02
    9  9.00e-06      2.83085e-02       3.74869e-02       3.13680e-02
   10  1.00e-05      3.35838e-02       3.38505e-02       3.36727e-02
   11  1.10e-05      3.88120e-02       4.68380e-02       4.14874e-02
   12  1.20e-05      4.39427e-02       5.75976e-02       4.84943e-02
   13  1.30e-05      4.87782e-02       5.64637e-02       5.13400e-02
   14  1.40e-05      5.01933e-02       6.20718e-02       5.41528e-02
   15  1.50e-05      5.40578e-02       5.43760e-02       5.41639e-02
   16  1.60e-05      5.55339e-02       6.36186e-02       5.82288e-02
   17  1.70e-05      5.96101e-02       6.58792e-02       6.16998e-02
   18  1.80e-05      6.03869e-02       5.91005e-02       5.99581e-02
   19  1.90e-05      6.21140e-02       8.21232e-02       6.87838e-02
   20  2.00e-05      6.62793e-02       7.32986e-02       6.86191e-02
   21  2.10e-05      6.81531e-02       7.70691e-02       7.11251e-02
   22  2.20e-05      7.06844e-02       7.97265e-02       7.36984e-02
   23  2.30e-05      7.14551e-02       8.26671e-02       7.51924e-02
   24  2.40e-05      7.54995e-02       8.63331e-02       7.91107e-02
   25  2.50e-05      7.74869e-02       8.16558e-02       7.88766e-02
   26  2.60e-05      8.08195e-02       7.98003e-02       8.04798e-02
   27  2.70e-05      8.46961e-02       9.13106e-02       8.69009e-02
   28  2.80e-05      8.81361e-02       9.11835e-02       8.91519e-02
   29  2.90e-05      9.35242e-02       8.59374e-02       9.09953e-02
   30  3.00e-05      9.64583e-02       1.05625e-01       9.95139e-02
   31  3.10e-05      1.02717e-01       1.35564e-01       1.13666e-01
   32  3.20e-05      1.05522e-01       1.29036e-01       1.13360e-01
   33  3.30e-05      1.09479e-01       1.18731e-01       1.12563e-01
   34  3.40e-05      1.13096e-01       1.41641e-01       1.22611e-01
   35  3.50e-05      1.15462e-01       1.22903e-01       1.17942e-01
   36  3.60e-05      1.20163e-01       1.44489e-01       1.28272e-01
   37  3.70e-05      1.23182e-01       1.43205e-01       1.29856e-01
   38  3.80e-05      1.27496e-01       1.43684e-01       1.32892e-01
   39  3.90e-05      1.34070e-01       1.35551e-01       1.34563e-01
   40  4.00e-05      1.33129e-01       1.29454e-01       1.31904e-01
   41  4.10e-05      1.36917e-01       1.49750e-01       1.41195e-01
   42  4.20e-05      1.45615e-01       1.33779e-01       1.41670e-01
   43  4.30e-05      1.53671e-01       1.34577e-01       1.47306e-01
   44  4.40e-05      1.61511e-01       1.48593e-01       1.57205e-01
   45  4.50e-05      1.63714e-01       1.47439e-01       1.58289e-01
   46  4.60e-05      1.67340e-01       1.61712e-01       1.65464e-01
   47  4.70e-05      1.72674e-01       1.42928e-01       1.62759e-01
   48  4.80e-05      1.73585e-01       1.49046e-01       1.65406e-01
   49  4.90e-05      1.73353e-01       1.50235e-01       1.65647e-01
   50  5.00e-05      1.77829e-01       1.55304e-01       1.70320e-01
   51  5.10e-05      1.82353e-01       1.59968e-01       1.74891e-01
   52  5.20e-05      1.90363e-01       1.72868e-01       1.84532e-01
   53  5.30e-05      1.89478e-01       1.94797e-01       1.91251e-01
   54  5.40e-05      1.97724e-01       1.66611e-01       1.87353e-01
   55  5.50e-05      1.99490e-01       1.72761e-01       1.90580e-01
   56  5.60e-05      1.95937e-01       1.95805e-01       1.95893e-01
   57  5.70e-05      2.01223e-01       2.19992e-01       2.07479e-01
   58  5.80e-05      2.04469e-01       1.52297e-01       1.87078e-01
   59  5.90e-05      2.08354e-01       1.80126e-01       1.98945e-01
   60  6.00e-05      2.10162e-01       2.16778e-01       2.12368e-01
   61  6.10e-05      2.17160e-01       1.66229e-01       2.00183e-01
   62  6.20e-05      2.19904e-01       1.86609e-01       2.08806e-01
   63  6.30e-05      2.19869e-01       2.07614e-01       2.15784e-01
   64  6.40e-05      2.28517e-01       1.87710e-01       2.14914e-01
   65  6.50e-05      2.36891e-01       1.91352e-01       2.21711e-01
   66  6.60e-05      2.44112e-01       1.99511e-01       2.29245e-01
   67  6.70e-05      2.52607e-01       2.26067e-01       2.43761e-01
   68  6.80e-05      2.52981e-01       1.76821e-01       2.27594e-01
   69  6.90e-05      2.56172e-01       2.35337e-01       2.49227e-01
   70  7.00e-05      2.59076e-01       1.85086e-01       2.34413e-01
   71  7.10e-05      2.56598e-01       2.34638e-01       2.49278e-01
   72  7.20e-05      2.59605e-01       2.05774e-01       2.41662e-01
   73  7.30e-05      2.55068e-01       1.69244e-01       2.26460e-01
   74  7.40e-05      2.64489e-01       2.07302e-01       2.45427e-01
   75  7.50e-05      2.68599e-01       2.22682e-01       2.53293e-01
   76  7.60e-05      2.71386e-01       1.78988e-01       2.40586e-01
   77  7.70e-05      2.73880e-01       2.13120e-01       2.53626e-01
   78  7.80e-05      2.78209e-01       2.34870e-01       2.63763e-01
   79  7.90e-05      2.78766e-01       2.16333e-01       2.57955e-01
   80  8.00e-05      2.84520e-01       2.47041e-01       2.72027e-01
   81  8.10e-05      2.86492e-01       2.05457e-01       2.59481e-01
   82  8.20e-05      2.88603e-01       2.01569e-01       2.59592e-01
   83  8.30e-05      2.89606e-01       1.96803e-01       2.58672e-01
   84  8.40e-05      2.90334e-01       2.16258e-01       2.65642e-01
   85  8.50e-05      2.98088e-01       2.12909e-01       2.69695e-01
   86  8.60e-05      3.04239e-01       2.07211e-01       2.71896e-01
   87  8.70e-05      3.10833e-01       2.27211e-01       2.82959e-01
   88  8.80e-05      3.07290e-01       1.81926e-01       2.65502e-01
   89  8.90e-05      3.09629e-01       2.14827e-01       2.78028e-01
   90  9.00e-05      3.19166e-01       1.98733e-01       2.79022e-01
   91  9.10e-05      3.28163e-01       2.13751e-01       2.90026e-01
   92  9.20e-05      3.26892e-01       2.22797e-01       2.92194e-01
   93  9.30e-05      3.26899e-01       2.11822e-01       2.88540e-01
   94  9.40e-05      3.39002e-01       2.21438e-01       2.99814e-01
   95  9.50e-05      3.48275e-01       2.25409e-01       3.07319e-01
   96  9.60e-05      3.45413e-01       2.05992e-01       2.98939e-01
   97  9.70e-05      3.40081e-01       2.34190e-01       3.04784e-01
   98  9.80e-05      3.43624e-01       2.48181e-01       3.11809e-01
   99  9.90e-05      3.40548e-01       2.25114e-01       3.02070e-01
  100  1.00e-04      3.41918e-01       2.28872e-01       3.04236e-01
  101  1.01e-04      3.47904e-01       2.53627e-01       3.16478e-01
  102  1.02e-04      3.51135e-01       1.93622e-01       2.98630e-01
  103  1.03e-04      3.54729e-01       2.13120e-01       3.07526e-01
  104  1.04e-04      3.52773e-01       2.61114e-01       3.22220e-01
  105  1.05e-04      3.59441e-01       2.77935e-01       3.32272e-01
  106  1.06e-04      3.63499e-01       1.98522e-01       3.08507e-01
  107  1.07e-04      3.71918e-01       2.77886e-01       3.40574e-01
  108  1.08e-04      3.82568e-01       2.31621e-01       3.32252e-01
  109  1.09e-04      3.86854e-01       2.73686e-01       3.49132e-01
  110  1.10e-04      3.79566e-01       2.18115e-01       3.25749e-01
  111  1.11e-04      3.89064e-01       2.57436e-01       3.45188e-01
  112  1.12e-04      3.98116e-01       2.72133e-01       3.56122e-01
  113  1.13e-04      4.00839e-01       2.28672e-01       3.43450e-01
  114  1.14e-04      4.09327e-01       2.24533e-01       3.47729e-01
  115  1.15e-04      4.08305e-01       2.42536e-01       3.53049e-01
  116  1.16e-04      4.21544e-01       2.29595e-01       3.57561e-01
  117  1.17e-04      4.29594e-01       2.21372e-01       3.60187e-01
  118  1.18e-04      4.44655e-01       2.35393e-01       3.74901e-01
  119  1.19e-04      4.52865e-01       2.70825e-01       3.92185e-01
  120  1.20e-04      4.49991e-01       2.41352e-01       3.80444e-01
  121  1.21e-04      4.47668e-01       2.28373e-01       3.74569e-01
  122  1.22e-04      4.59123e-01       2.60049e-01       3.92765e-01
  123  1.23e-04      4.61338e-01       2.64358e-01       3.95678e-01
  124  1.24e-04      4.67838e-01       2.65993e-01       4.00556e-01
  125  1.25e-04      4.71332e-01       2.48936e-01       3.97200e-01
  126  1.26e-04      4.68071e-01       3.14832e-01       4.16991e-01
  127  1.27e-04      4.68668e-01       2.13542e-01       3.83626e-01
  128  1.28e-04      4.67800e-01       2.65076e-01       4.00225e-01
  129  1.29e-04      4.75427e-01       2.61289e-01       4.04048e-01
  130  1.30e-04      4.82421e-01       2.19190e-01       3.94677e-01
  131  1.31e-04      4.87920e-01       3.19331e-01       4.31723e-01
  132  1.32e-04      4.92184e-01       2.57435e-01       4.13935e-01
  133  1.33e-04      4.89311e-01       2.36015e-01       4.04879e-01
  134  1.34e-04      4.92426e-01       2.85952e-01       4.23601e-01
  135  1.35e-04      4.94893e-01       2.71600e-01       4.20462e-01
  136  1.36e-04      4.96201e-01       2.19714e-01       4.04038e-01
  137  1.37e-04      5.07848e-01       2.96380e-01       4.37359e-01
  138  1.38e-04      5.10252e-01       2.56014e-01       4.25506e-01
  139  1.39e-04      5.21956e-01       2.20659e-01       4.21524e-01
  140  1.40e-04      5.16056e-01       2.98622e-01       4.43578e-01
  141  1.41e-04      5.11759e-01       2.95590e-01       4.39703e-01
  142  1.42e-04      5.16881e-01       2.63930e-01       4.32564e-01
  143  1.43e-04      5.23913e-01       2.81359e-01       4.43061e-01
  144  1.44e-04      5.24440e-01       2.60710e-01       4.36530e-01
  145  1.45e-04      5.26893e-01       2.30591e-01       4.28126e-01
  146  1.46e-04      5.26380e-01       2.72486e-01       4.41749e-01
  147  1.47e-04      5.26447e-01       1.94236e-01       4.15710e-01
  148  1.48e-04      5.28151e-01       2.90453e-01       4.48918e-01
  149  1.49e-04      5.33600e-01       2.43565e-01       4.36922e-01
  150  1.50e-04      5.43826e-01       2.36258e-01       4.41303e-01
  151  1.51e-04      5.50195e-01       2.30964e-01       4.43785e-01
  152  1.52e-04      5.41944e-01       2.59053e-01       4.47647e-01
  153  1.53e-04      5.40550e-01       2.25829e-01       4.35643e-01
  154  1.54e-04      5.42209e-01       2.34701e-01       4.39706e-01
  155  1.55e-04      5.35555e-01       2.31910e-01       4.34340e-01
  156  1.56e-04      5.36631e-01       2.60831e-01       4.44698e-01
  157  1.57e-04      5.27079e-01       2.44861e-01       4.33006e-01
  158  1.58e-04      5.34285e-01       2.33034e-01       4.33868e-01
  159  1.59e-04      5.41630e-01       2.56450e-01       4.46570e-01
  160  1.60e-04      5.46721e-01       2.96538e-01       4.63327e-01
  161  1.61e-04      5.49840e-01       2.11757e-01       4.37146e-01
  162  1.62e-04      5.51223e-01       2.43399e-01       4.48615e-01
  163  1.63e-04      5.58812e-01       2.53182e-01       4.56935e-01
  164  1.64e-04      5.63280e-01       2.79674e-01       4.68744e-01
  165  1.65e-04      5.61911e-01       2.23904e-01       4.49242e-01
  166  1.66e-04      5.64874e-01       2.92432e-01       4.74060e-01
  167  1.67e-04      5.62056e-01       2.77731e-01       4.67281e-01
  168  1.68e-04      5.68467e-01       2.43540e-01       4.60158e-01
  169  1.69e-04      5.86059e-01       2.45235e-01       4.72451e-01
  170  1.70e-04      5.85489e-01       2.66388e-01       4.79122e-01
  171  1.71e-04      5.83782e-01       2.84592e-01       4.84052e-01
  172  1.72e-04      5.94139e-01       3.06158e-01       4.98145e-01
  173  1.73e-04      5.98646e-01       2.70064e-01       4.89119e-01
  174  1.74e-04      5.95457e-01       2.87992e-01       4.92969e-01
  175  1.75e-04      5.86635e-01       2.30846e-01       4.68039e-01
  176  1.76e-04      5.98354e-01       2.32187e-01       4.76298e-01
  177  1.77e-04      6.03878e-01       2.71806e-01       4.93188e-01
  178  1.78e-04      6.03434e-01       2.72932e-01       4.93267e-01
  179  1.79e-04      6.09551e-01       3.01733e-01       5.06945e-01
  180  1.80e-04      6.02372e-01       3.15071e-01       5.06605e-01
  181  1.81e-04      6.01964e-01       3.23474e-01       5.09134e-01
  182  1.82e-04      6.05979e-01       3.61057e-01       5.24339e-01
  183  1.83e-04      6.04351e-01       2.98927e-01       5.02543e-01
  184  1.84e-04      6.01711e-01       2.91870e-01       4.98430e-01
  185  1.85e-04      6.03057e-01       3.17104e-01       5.07740e-01
  186  1.86e-04      6.01610e-01       3.04403e-01       5.02541e-01
  187  1.87e-04      6.10212e-01       2.62872e-01       4.94432e-01
  188  1.88e-04      6.23097e-01       3.18331e-01       5.21508e-01
  189  1.89e-04      6.27418e-01       2.93010e-01       5.15949e-01
  190  1.90e-04      6.38035e-01       2.92593e-01       5.22888e-01
  191  1.91e-04      6.38382e-01       2.50236e-01       5.09000e-01
  192  1.92e-04      6.50131e-01       2.92231e-01       5.30831e-01
  193  1.93e-04      6.61594e-01       2.80360e-01       5.34516e-01
  194  1.94e-04      6.53773e-01       2.99811e-01       5.35786e-01
  195  1.95e-04      6.70500e-01       2.72767e-01       5.37922e-01
