Delta = -6.158e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.21764e-02       2.49234e-02       1.64254e-02
    2  2.00e-06      2.28273e-02       4.52242e-02       3.02929e-02
    3  3.00e-06      3.77730e-02       6.60113e-02       4.71858e-02
    4  4.00e-06      5.68840e-02       8.64588e-02       6.67423e-02
    5  5.00e-06      6.90386e-02       8.23467e-02       7.34747e-02
    6  6.00e-06      9.00608e-02       1.32725e-01       1.04282e-01
    7  7.00e-06      1.04790e-01       1.32881e-01       1.14153e-01
    8  8.00e-06      1.12018e-01       1.42883e-01       1.22306e-01
    9  9.00e-06      1.25839e-01       1.50998e-01       1.34226e-01
   10  1.00e-05      1.37674e-01       1.51917e-01       1.42422e-01
   11  1.10e-05      1.48200e-01       1.66151e-01       1.54183e-01
   12  1.20e-05      1.54143e-01       1.93992e-01       1.67426e-01
   13  1.30e-05      1.61649e-01       1.82748e-01       1.68682e-01
   14  1.40e-05      1.72909e-01       1.95635e-01       1.80484e-01
   15  1.50e-05      1.86620e-01       2.27318e-01       2.00186e-01
   16  1.60e-05      2.06788e-01       1.69608e-01       1.94395e-01
   17  1.70e-05      2.28352e-01       2.10215e-01       2.22306e-01
   18  1.80e-05      2.45580e-01       2.47500e-01       2.46220e-01
   19  1.90e-05      2.56160e-01       2.24482e-01       2.45601e-01
   20  2.00e-05      2.54099e-01       2.13377e-01       2.40525e-01
   21  2.10e-05      2.64491e-01       2.46903e-01       2.58628e-01
   22  2.20e-05      2.77214e-01       2.58199e-01       2.70876e-01
   23  2.30e-05      2.89353e-01       2.47363e-01       2.75356e-01
   24  2.40e-05      3.02920e-01       1.91573e-01       2.65804e-01
   25  2.50e-05      3.23197e-01       2.66548e-01       3.04314e-01
   26  2.60e-05      3.43269e-01       1.78053e-01       2.88197e-01
   27  2.70e-05      3.59807e-01       2.39396e-01       3.19670e-01
   28  2.80e-05      3.77356e-01       2.65626e-01       3.40112e-01
   29  2.90e-05      4.01445e-01       2.56538e-01       3.53142e-01
   30  3.00e-05      4.27370e-01       2.38467e-01       3.64402e-01
   31  3.10e-05      4.38439e-01       2.69255e-01       3.82045e-01
   32  3.20e-05      4.62186e-01       2.62366e-01       3.95579e-01
   33  3.30e-05      4.63065e-01       2.77665e-01       4.01265e-01
   34  3.40e-05      4.82237e-01       2.92678e-01       4.19051e-01
   35  3.50e-05      4.82667e-01       2.26594e-01       3.97309e-01
   36  3.60e-05      4.88726e-01       2.33188e-01       4.03547e-01
   37  3.70e-05      5.05259e-01       2.29653e-01       4.13390e-01
   38  3.80e-05      5.20435e-01       2.66698e-01       4.35856e-01
   39  3.90e-05      5.55120e-01       2.55944e-01       4.55395e-01
   40  4.00e-05      5.49635e-01       2.49905e-01       4.49725e-01
