Delta = 1.429e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.25742e-03       3.88621e-03       3.46702e-03
    2  2.00e-06      7.09286e-03       1.36565e-02       9.28073e-03
    3  3.00e-06      1.03197e-02       1.47204e-02       1.17866e-02
    4  4.00e-06      1.30371e-02       1.97603e-02       1.52781e-02
    5  5.00e-06      1.63309e-02       2.85692e-02       2.04103e-02
    6  6.00e-06      1.95868e-02       3.14264e-02       2.35333e-02
    7  7.00e-06      2.52875e-02       3.12804e-02       2.72851e-02
    8  8.00e-06      2.92721e-02       3.16042e-02       3.00495e-02
    9  9.00e-06      3.14531e-02       4.01117e-02       3.43393e-02
   10  1.00e-05      3.66387e-02       4.77018e-02       4.03264e-02
   11  1.10e-05      3.82790e-02       4.04081e-02       3.89887e-02
   12  1.20e-05      3.96182e-02       5.52648e-02       4.48337e-02
   13  1.30e-05      4.57489e-02       5.39295e-02       4.84757e-02
   14  1.40e-05      5.33872e-02       5.51733e-02       5.39825e-02
   15  1.50e-05      5.66074e-02       5.39888e-02       5.57345e-02
   16  1.60e-05      5.76280e-02       6.15886e-02       5.89482e-02
   17  1.70e-05      6.27578e-02       6.74335e-02       6.43163e-02
   18  1.80e-05      6.70708e-02       7.49692e-02       6.97036e-02
   19  1.90e-05      6.92065e-02       8.06624e-02       7.30251e-02
   20  2.00e-05      7.14605e-02       8.31622e-02       7.53611e-02
   21  2.10e-05      7.39263e-02       8.23259e-02       7.67262e-02
   22  2.20e-05      7.89493e-02       9.66611e-02       8.48532e-02
   23  2.30e-05      7.98880e-02       1.05239e-01       8.83382e-02
   24  2.40e-05      8.39300e-02       9.48435e-02       8.75678e-02
   25  2.50e-05      8.74492e-02       1.08202e-01       9.43668e-02
   26  2.60e-05      9.21879e-02       1.03778e-01       9.60514e-02
   27  2.70e-05      9.42134e-02       1.10680e-01       9.97021e-02
   28  2.80e-05      1.00056e-01       1.14154e-01       1.04755e-01
   29  2.90e-05      1.05356e-01       1.12758e-01       1.07823e-01
   30  3.00e-05      1.09921e-01       1.28163e-01       1.16002e-01
   31  3.10e-05      1.13168e-01       1.37043e-01       1.21127e-01
   32  3.20e-05      1.17072e-01       1.08570e-01       1.14238e-01
   33  3.30e-05      1.21933e-01       1.06497e-01       1.16787e-01
   34  3.40e-05      1.28660e-01       1.24144e-01       1.27155e-01
   35  3.50e-05      1.33975e-01       1.25694e-01       1.31215e-01
   36  3.60e-05      1.33727e-01       1.34279e-01       1.33911e-01
   37  3.70e-05      1.39533e-01       1.19140e-01       1.32735e-01
   38  3.80e-05      1.43198e-01       1.33136e-01       1.39844e-01
   39  3.90e-05      1.47394e-01       1.29710e-01       1.41499e-01
   40  4.00e-05      1.52116e-01       1.24499e-01       1.42910e-01
   41  4.10e-05      1.53811e-01       1.46609e-01       1.51410e-01
   42  4.20e-05      1.60484e-01       1.35868e-01       1.52279e-01
   43  4.30e-05      1.63922e-01       1.37475e-01       1.55106e-01
   44  4.40e-05      1.56610e-01       1.69303e-01       1.60841e-01
   45  4.50e-05      1.61920e-01       1.26599e-01       1.50146e-01
