Delta = 1.592e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.32682e-03       5.32726e-03       3.99363e-03
    2  2.00e-06      6.60529e-03       8.05188e-03       7.08749e-03
    3  3.00e-06      1.14846e-02       1.24823e-02       1.18171e-02
    4  4.00e-06      1.65954e-02       1.75392e-02       1.69100e-02
    5  5.00e-06      2.01475e-02       2.39769e-02       2.14240e-02
    6  6.00e-06      2.19281e-02       3.17796e-02       2.52119e-02
    7  7.00e-06      2.43394e-02       3.37027e-02       2.74605e-02
    8  8.00e-06      2.79840e-02       4.19899e-02       3.26526e-02
    9  9.00e-06      2.92214e-02       4.84672e-02       3.56366e-02
   10  1.00e-05      3.42373e-02       4.95484e-02       3.93410e-02
   11  1.10e-05      3.82154e-02       5.64981e-02       4.43096e-02
   12  1.20e-05      4.35435e-02       6.21107e-02       4.97326e-02
   13  1.30e-05      5.03888e-02       6.29013e-02       5.45596e-02
   14  1.40e-05      5.46460e-02       7.09880e-02       6.00933e-02
   15  1.50e-05      5.79748e-02       6.98094e-02       6.19197e-02
   16  1.60e-05      6.34762e-02       7.41987e-02       6.70503e-02
   17  1.70e-05      6.63166e-02       7.66263e-02       6.97532e-02
   18  1.80e-05      7.02456e-02       6.91638e-02       6.98850e-02
   19  1.90e-05      7.60337e-02       7.00428e-02       7.40367e-02
   20  2.00e-05      7.95775e-02       9.29302e-02       8.40284e-02
   21  2.10e-05      8.40405e-02       9.59259e-02       8.80023e-02
   22  2.20e-05      9.01648e-02       8.23603e-02       8.75633e-02
   23  2.30e-05      8.96254e-02       1.00664e-01       9.33050e-02
   24  2.40e-05      9.15198e-02       1.08613e-01       9.72174e-02
   25  2.50e-05      9.27722e-02       8.32398e-02       8.95948e-02
   26  2.60e-05      9.75307e-02       1.15103e-01       1.03388e-01
   27  2.70e-05      1.03641e-01       1.19299e-01       1.08861e-01
   28  2.80e-05      1.08930e-01       1.19745e-01       1.12535e-01
   29  2.90e-05      1.13554e-01       1.40067e-01       1.22391e-01
   30  3.00e-05      1.14429e-01       1.27146e-01       1.18668e-01
   31  3.10e-05      1.21204e-01       1.26817e-01       1.23075e-01
   32  3.20e-05      1.24861e-01       1.36583e-01       1.28768e-01
   33  3.30e-05      1.29082e-01       1.33859e-01       1.30675e-01
   34  3.40e-05      1.30485e-01       1.34169e-01       1.31713e-01
   35  3.50e-05      1.34458e-01       1.29562e-01       1.32826e-01
   36  3.60e-05      1.37868e-01       1.31686e-01       1.35808e-01
   37  3.70e-05      1.40874e-01       1.45301e-01       1.42350e-01
   38  3.80e-05      1.45360e-01       1.44493e-01       1.45071e-01
   39  3.90e-05      1.50065e-01       1.49928e-01       1.50020e-01
   40  4.00e-05      1.59357e-01       1.53850e-01       1.57521e-01
   41  4.10e-05      1.68591e-01       1.54690e-01       1.63957e-01
   42  4.20e-05      1.76301e-01       1.40457e-01       1.64353e-01
   43  4.30e-05      1.79001e-01       1.74166e-01       1.77389e-01
   44  4.40e-05      1.83104e-01       1.71681e-01       1.79296e-01
   45  4.50e-05      1.92345e-01       1.26254e-01       1.70315e-01
   46  4.60e-05      1.95320e-01       1.66328e-01       1.85656e-01
   47  4.70e-05      2.00001e-01       1.76175e-01       1.92059e-01
   48  4.80e-05      1.97571e-01       1.59393e-01       1.84845e-01
   49  4.90e-05      2.08369e-01       1.68582e-01       1.95107e-01
   50  5.00e-05      2.13869e-01       1.84742e-01       2.04160e-01
   51  5.10e-05      2.14908e-01       1.62612e-01       1.97476e-01
   52  5.20e-05      2.22158e-01       2.10612e-01       2.18309e-01
   53  5.30e-05      2.23742e-01       2.04486e-01       2.17324e-01
   54  5.40e-05      2.27033e-01       1.97563e-01       2.17210e-01
   55  5.50e-05      2.33664e-01       1.78607e-01       2.15312e-01
   56  5.60e-05      2.39901e-01       1.87472e-01       2.22425e-01
   57  5.70e-05      2.37914e-01       1.92894e-01       2.22908e-01
   58  5.80e-05      2.37426e-01       2.06114e-01       2.26989e-01
   59  5.90e-05      2.42664e-01       2.11415e-01       2.32248e-01
   60  6.00e-05      2.43524e-01       1.86794e-01       2.24614e-01
   61  6.10e-05      2.47715e-01       2.22046e-01       2.39158e-01
   62  6.20e-05      2.47848e-01       1.91149e-01       2.28948e-01
   63  6.30e-05      2.47074e-01       2.07896e-01       2.34015e-01
   64  6.40e-05      2.52316e-01       2.20365e-01       2.41666e-01
   65  6.50e-05      2.54333e-01       1.97862e-01       2.35510e-01
   66  6.60e-05      2.61027e-01       1.88934e-01       2.36996e-01
   67  6.70e-05      2.64613e-01       2.22948e-01       2.50725e-01
   68  6.80e-05      2.70435e-01       1.88323e-01       2.43064e-01
   69  6.90e-05      2.70665e-01       2.14266e-01       2.51865e-01
   70  7.00e-05      2.67535e-01       2.08528e-01       2.47866e-01
   71  7.10e-05      2.83669e-01       2.09286e-01       2.58874e-01
   72  7.20e-05      2.93816e-01       2.15751e-01       2.67794e-01
   73  7.30e-05      2.88970e-01       2.04513e-01       2.60818e-01
   74  7.40e-05      2.88031e-01       2.00009e-01       2.58690e-01
   75  7.50e-05      2.87609e-01       2.15966e-01       2.63728e-01
   76  7.60e-05      2.88200e-01       2.32487e-01       2.69629e-01
   77  7.70e-05      2.91120e-01       2.77915e-01       2.86719e-01
   78  7.80e-05      2.89980e-01       2.32047e-01       2.70669e-01
   79  7.90e-05      2.96158e-01       2.31301e-01       2.74539e-01
   80  8.00e-05      2.98741e-01       2.59002e-01       2.85495e-01
   81  8.10e-05      2.98926e-01       2.61153e-01       2.86335e-01
   82  8.20e-05      3.05320e-01       2.36897e-01       2.82512e-01
   83  8.30e-05      3.07739e-01       2.38512e-01       2.84663e-01
   84  8.40e-05      3.09636e-01       2.71539e-01       2.96937e-01
   85  8.50e-05      3.08098e-01       2.25951e-01       2.80715e-01
   86  8.60e-05      3.10051e-01       2.54657e-01       2.91586e-01
   87  8.70e-05      3.13002e-01       2.67432e-01       2.97812e-01
   88  8.80e-05      3.20393e-01       2.33162e-01       2.91316e-01
   89  8.90e-05      3.20139e-01       2.45030e-01       2.95103e-01
   90  9.00e-05      3.22469e-01       2.51351e-01       2.98763e-01
   91  9.10e-05      3.29276e-01       2.34359e-01       2.97637e-01
   92  9.20e-05      3.27566e-01       3.04534e-01       3.19889e-01
   93  9.30e-05      3.25044e-01       2.36263e-01       2.95450e-01
   94  9.40e-05      3.29074e-01       2.54467e-01       3.04205e-01
   95  9.50e-05      3.32517e-01       3.13720e-01       3.26251e-01
   96  9.60e-05      3.36399e-01       2.59885e-01       3.10894e-01
   97  9.70e-05      3.35872e-01       2.81946e-01       3.17897e-01
   98  9.80e-05      3.47077e-01       3.01189e-01       3.31781e-01
   99  9.90e-05      3.50465e-01       2.84299e-01       3.28410e-01
  100  1.00e-04      3.53380e-01       3.11909e-01       3.39556e-01
  101  1.01e-04      3.70358e-01       2.59395e-01       3.33371e-01
  102  1.02e-04      3.71521e-01       2.64920e-01       3.35988e-01
  103  1.03e-04      3.75631e-01       2.96787e-01       3.49350e-01
  104  1.04e-04      3.83318e-01       3.08657e-01       3.58431e-01
  105  1.05e-04      3.91153e-01       2.46294e-01       3.42867e-01
  106  1.06e-04      4.03950e-01       2.98639e-01       3.68846e-01
  107  1.07e-04      4.00141e-01       2.51822e-01       3.50702e-01
  108  1.08e-04      4.02255e-01       2.57226e-01       3.53912e-01
  109  1.09e-04      4.06647e-01       2.97055e-01       3.70117e-01
  110  1.10e-04      4.18769e-01       2.82331e-01       3.73290e-01
  111  1.11e-04      4.27697e-01       2.52253e-01       3.69216e-01
  112  1.12e-04      4.35421e-01       2.69170e-01       3.80004e-01
  113  1.13e-04      4.36212e-01       2.52322e-01       3.74916e-01
  114  1.14e-04      4.31609e-01       2.97103e-01       3.86773e-01
  115  1.15e-04      4.30917e-01       2.95411e-01       3.85748e-01
  116  1.16e-04      4.41906e-01       2.49961e-01       3.77924e-01
  117  1.17e-04      4.42044e-01       2.56875e-01       3.80321e-01
  118  1.18e-04      4.49063e-01       2.38670e-01       3.78932e-01
  119  1.19e-04      4.47285e-01       2.56474e-01       3.83682e-01
  120  1.20e-04      4.48474e-01       2.43757e-01       3.80235e-01
  121  1.21e-04      4.47322e-01       2.77418e-01       3.90688e-01
  122  1.22e-04      4.55425e-01       2.79311e-01       3.96721e-01
  123  1.23e-04      4.66621e-01       2.37690e-01       3.90310e-01
  124  1.24e-04      4.71950e-01       2.58374e-01       4.00758e-01
  125  1.25e-04      4.81231e-01       3.09694e-01       4.24052e-01
  126  1.26e-04      4.86651e-01       3.11709e-01       4.28337e-01
  127  1.27e-04      4.93779e-01       2.65243e-01       4.17600e-01
  128  1.28e-04      4.85792e-01       2.88576e-01       4.20053e-01
  129  1.29e-04      4.80456e-01       3.13947e-01       4.24953e-01
  130  1.30e-04      4.92032e-01       3.06349e-01       4.30138e-01
  131  1.31e-04      4.91691e-01       3.03920e-01       4.29101e-01
  132  1.32e-04      4.93930e-01       3.09916e-01       4.32592e-01
  133  1.33e-04      4.96301e-01       2.92878e-01       4.28493e-01
  134  1.34e-04      4.94024e-01       2.93063e-01       4.27037e-01
  135  1.35e-04      4.97924e-01       2.97772e-01       4.31207e-01
  136  1.36e-04      5.03105e-01       3.31328e-01       4.45846e-01
  137  1.37e-04      5.05962e-01       3.15136e-01       4.42353e-01
  138  1.38e-04      5.09080e-01       2.91577e-01       4.36579e-01
  139  1.39e-04      5.15147e-01       2.81360e-01       4.37218e-01
  140  1.40e-04      5.19114e-01       2.59242e-01       4.32490e-01
  141  1.41e-04      5.15049e-01       2.21200e-01       4.17100e-01
  142  1.42e-04      5.12197e-01       2.84138e-01       4.36178e-01
  143  1.43e-04      5.14451e-01       2.92404e-01       4.40435e-01
  144  1.44e-04      5.09260e-01       2.57231e-01       4.25250e-01
  145  1.45e-04      5.06834e-01       2.45879e-01       4.19849e-01
  146  1.46e-04      5.10369e-01       2.98588e-01       4.39775e-01
  147  1.47e-04      5.15276e-01       2.98063e-01       4.42872e-01
  148  1.48e-04      5.17079e-01       2.88180e-01       4.40779e-01
  149  1.49e-04      5.15451e-01       3.20485e-01       4.50463e-01
  150  1.50e-04      5.22548e-01       2.51706e-01       4.32267e-01
  151  1.51e-04      5.19331e-01       2.84936e-01       4.41200e-01
  152  1.52e-04      5.19786e-01       3.06556e-01       4.48709e-01
  153  1.53e-04      5.18608e-01       2.39742e-01       4.25653e-01
  154  1.54e-04      5.25493e-01       3.16988e-01       4.55991e-01
  155  1.55e-04      5.25157e-01       3.22062e-01       4.57458e-01
  156  1.56e-04      5.23867e-01       2.84968e-01       4.44234e-01
  157  1.57e-04      5.38833e-01       2.94647e-01       4.57438e-01
  158  1.58e-04      5.49612e-01       3.02736e-01       4.67320e-01
  159  1.59e-04      5.62097e-01       2.88950e-01       4.71048e-01
  160  1.60e-04      5.69943e-01       3.14653e-01       4.84846e-01
  161  1.61e-04      5.52520e-01       2.76384e-01       4.60475e-01
  162  1.62e-04      5.53230e-01       2.70894e-01       4.59118e-01
  163  1.63e-04      5.59796e-01       3.00855e-01       4.73482e-01
  164  1.64e-04      5.59611e-01       3.36129e-01       4.85117e-01
  165  1.65e-04      5.59013e-01       2.65845e-01       4.61290e-01
  166  1.66e-04      5.63896e-01       3.12785e-01       4.80192e-01
  167  1.67e-04      5.62079e-01       2.60080e-01       4.61413e-01
  168  1.68e-04      5.67766e-01       2.53332e-01       4.62955e-01
  169  1.69e-04      5.69663e-01       3.16466e-01       4.85264e-01
  170  1.70e-04      5.72317e-01       2.71599e-01       4.72078e-01
  171  1.71e-04      5.64532e-01       2.70946e-01       4.66670e-01
  172  1.72e-04      5.72095e-01       2.94894e-01       4.79695e-01
  173  1.73e-04      5.68003e-01       2.77558e-01       4.71188e-01
  174  1.74e-04      5.68121e-01       2.91927e-01       4.76056e-01
  175  1.75e-04      5.70998e-01       3.10147e-01       4.84048e-01
  176  1.76e-04      5.79602e-01       3.54268e-01       5.04491e-01
  177  1.77e-04      5.81238e-01       2.90973e-01       4.84483e-01
  178  1.78e-04      5.95711e-01       2.38242e-01       4.76555e-01
  179  1.79e-04      5.98312e-01       2.71136e-01       4.89253e-01
  180  1.80e-04      6.02800e-01       3.28644e-01       5.11415e-01
  181  1.81e-04      5.89984e-01       2.76001e-01       4.85323e-01
  182  1.82e-04      5.88317e-01       2.65007e-01       4.80547e-01
  183  1.83e-04      5.91038e-01       2.54524e-01       4.78866e-01
  184  1.84e-04      5.99329e-01       2.91132e-01       4.96597e-01
  185  1.85e-04      5.95055e-01       2.99291e-01       4.96467e-01
  186  1.86e-04      6.03175e-01       2.55548e-01       4.87299e-01
  187  1.87e-04      6.04090e-01       3.01711e-01       5.03297e-01
  188  1.88e-04      6.04205e-01       3.07732e-01       5.05381e-01
  189  1.89e-04      6.06790e-01       2.81856e-01       4.98478e-01
  190  1.90e-04      6.12987e-01       2.88160e-01       5.04712e-01
  191  1.91e-04      6.16031e-01       2.49256e-01       4.93773e-01
  192  1.92e-04      6.17254e-01       2.80457e-01       5.04989e-01
  193  1.93e-04      6.18358e-01       3.05404e-01       5.14040e-01
  194  1.94e-04      6.15547e-01       3.05303e-01       5.12133e-01
  195  1.95e-04      6.25235e-01       2.56847e-01       5.02439e-01
  196  1.96e-04      6.08537e-01       2.75608e-01       4.97560e-01
  197  1.97e-04      6.12147e-01       3.42448e-01       5.22247e-01
  198  1.98e-04      6.15035e-01       3.03423e-01       5.11165e-01
  199  1.99e-04      6.10073e-01       2.37914e-01       4.86020e-01
  200  2.00e-04      6.16292e-01       3.20547e-01       5.17710e-01
  201  2.01e-04      6.14540e-01       2.82093e-01       5.03724e-01
  202  2.02e-04      6.14797e-01       2.93438e-01       5.07677e-01
  203  2.03e-04      6.15868e-01       2.80665e-01       5.04134e-01
  204  2.04e-04      6.09726e-01       3.11164e-01       5.10205e-01
  205  2.05e-04      6.13229e-01       2.45181e-01       4.90546e-01
  206  2.06e-04      6.09709e-01       2.83545e-01       5.00988e-01
  207  2.07e-04      6.07187e-01       2.71716e-01       4.95363e-01
  208  2.08e-04      6.13517e-01       2.60712e-01       4.95915e-01
  209  2.09e-04      6.25593e-01       3.44650e-01       5.31945e-01
  210  2.10e-04      6.35321e-01       3.09055e-01       5.26566e-01
  211  2.11e-04      6.30093e-01       2.61376e-01       5.07188e-01
  212  2.12e-04      6.37334e-01       2.83635e-01       5.19434e-01
  213  2.13e-04      6.45922e-01       3.10801e-01       5.34215e-01
  214  2.14e-04      6.52932e-01       2.79915e-01       5.28593e-01
  215  2.15e-04      6.63696e-01       2.96646e-01       5.41346e-01
  216  2.16e-04      6.63942e-01       2.41015e-01       5.22967e-01
  217  2.17e-04      6.71061e-01       2.83419e-01       5.41847e-01
  218  2.18e-04      6.84146e-01       2.97846e-01       5.55379e-01
  219  2.19e-04      6.79652e-01       2.82248e-01       5.47184e-01
  220  2.20e-04      6.84686e-01       2.84791e-01       5.51388e-01
  221  2.21e-04      6.86596e-01       2.98098e-01       5.57097e-01
  222  2.22e-04      6.82480e-01       3.15466e-01       5.60142e-01
  223  2.23e-04      6.74270e-01       2.56405e-01       5.34982e-01
  224  2.24e-04      6.80911e-01       3.15279e-01       5.59033e-01
  225  2.25e-04      6.75386e-01       3.22995e-01       5.57922e-01
  226  2.26e-04      6.92839e-01       3.18890e-01       5.68189e-01
  227  2.27e-04      6.93476e-01       2.95435e-01       5.60796e-01
  228  2.28e-04      6.87326e-01       2.58534e-01       5.44395e-01
  229  2.29e-04      6.89474e-01       2.83962e-01       5.54303e-01
  230  2.30e-04      6.90594e-01       3.15787e-01       5.65658e-01
  231  2.31e-04      6.91555e-01       3.25676e-01       5.69595e-01
  232  2.32e-04      6.96352e-01       3.31467e-01       5.74724e-01
  233  2.33e-04      6.97223e-01       3.04567e-01       5.66338e-01
  234  2.34e-04      7.05280e-01       3.18077e-01       5.76212e-01
  235  2.35e-04      7.19492e-01       3.40609e-01       5.93197e-01
  236  2.36e-04      7.29401e-01       3.19803e-01       5.92868e-01
  237  2.37e-04      7.29046e-01       3.48538e-01       6.02210e-01
  238  2.38e-04      7.39302e-01       2.94473e-01       5.91026e-01
  239  2.39e-04      7.65694e-01       3.38423e-01       6.23270e-01
  240  2.40e-04      7.60399e-01       2.81018e-01       6.00605e-01
  241  2.41e-04      7.48348e-01       2.98900e-01       5.98532e-01
  242  2.42e-04      7.62527e-01       3.38100e-01       6.21052e-01
  243  2.43e-04      7.70370e-01       3.68030e-01       6.36257e-01
  244  2.44e-04      7.77346e-01       3.01691e-01       6.18794e-01
