Delta = -5.789e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.13896e-02       2.40104e-02       1.55965e-02
    2  2.00e-06      2.32837e-02       4.99658e-02       3.21777e-02
    3  3.00e-06      3.25329e-02       7.69836e-02       4.73498e-02
    4  4.00e-06      4.19016e-02       9.31246e-02       5.89759e-02
    5  5.00e-06      5.15893e-02       1.05704e-01       6.96275e-02
    6  6.00e-06      7.17899e-02       1.21933e-01       8.85042e-02
    7  7.00e-06      8.90218e-02       1.37065e-01       1.05036e-01
    8  8.00e-06      1.03620e-01       1.36090e-01       1.14443e-01
    9  9.00e-06      1.17502e-01       1.68634e-01       1.34546e-01
   10  1.00e-05      1.20286e-01       1.76164e-01       1.38912e-01
   11  1.10e-05      1.35762e-01       2.23638e-01       1.65054e-01
   12  1.20e-05      1.48135e-01       2.08024e-01       1.68098e-01
   13  1.30e-05      1.70748e-01       1.90702e-01       1.77400e-01
   14  1.40e-05      1.74550e-01       2.32710e-01       1.93937e-01
   15  1.50e-05      1.82792e-01       2.42284e-01       2.02623e-01
   16  1.60e-05      1.94948e-01       2.32260e-01       2.07385e-01
   17  1.70e-05      2.02177e-01       2.22763e-01       2.09039e-01
   18  1.80e-05      2.06500e-01       1.79093e-01       1.97364e-01
   19  1.90e-05      2.25560e-01       2.44904e-01       2.32008e-01
   20  2.00e-05      2.45065e-01       2.09562e-01       2.33231e-01
   21  2.10e-05      2.58971e-01       2.16309e-01       2.44751e-01
   22  2.20e-05      2.70637e-01       2.83089e-01       2.74788e-01
   23  2.30e-05      2.83463e-01       2.48513e-01       2.71813e-01
   24  2.40e-05      3.00185e-01       2.77441e-01       2.92603e-01
   25  2.50e-05      3.21689e-01       2.65935e-01       3.03104e-01
   26  2.60e-05      3.50225e-01       2.64505e-01       3.21652e-01
   27  2.70e-05      3.57817e-01       2.69609e-01       3.28414e-01
   28  2.80e-05      3.81415e-01       2.42733e-01       3.35188e-01
   29  2.90e-05      3.96971e-01       2.61886e-01       3.51943e-01
   30  3.00e-05      4.19866e-01       2.71402e-01       3.70378e-01
   31  3.10e-05      4.34141e-01       2.82952e-01       3.83745e-01
   32  3.20e-05      4.37426e-01       2.74446e-01       3.83100e-01
   33  3.30e-05      4.27364e-01       3.15795e-01       3.90174e-01
   34  3.40e-05      4.42284e-01       3.42104e-01       4.08890e-01
   35  3.50e-05      4.46268e-01       3.18907e-01       4.03814e-01
   36  3.60e-05      4.51786e-01       2.65433e-01       3.89668e-01
   37  3.70e-05      4.70532e-01       2.92965e-01       4.11343e-01
   38  3.80e-05      4.85981e-01       2.99755e-01       4.23906e-01
   39  3.90e-05      4.95340e-01       3.58310e-01       4.49663e-01
   40  4.00e-05      5.14736e-01       3.77061e-01       4.68844e-01
   41  4.10e-05      5.05125e-01       3.98066e-01       4.69439e-01
   42  4.20e-05      5.12980e-01       3.56144e-01       4.60701e-01
   43  4.30e-05      5.16020e-01       3.91042e-01       4.74361e-01
   44  4.40e-05      5.37159e-01       3.73817e-01       4.82712e-01
   45  4.50e-05      5.69161e-01       2.98782e-01       4.79035e-01
   46  4.60e-05      5.98063e-01       3.44506e-01       5.13544e-01
   47  4.70e-05      6.08679e-01       3.85684e-01       5.34347e-01
   48  4.80e-05      6.15361e-01       3.30198e-01       5.20306e-01
   49  4.90e-05      6.08691e-01       3.15960e-01       5.11114e-01
   50  5.00e-05      6.23050e-01       3.88920e-01       5.45007e-01
   51  5.10e-05      6.31726e-01       3.26682e-01       5.30045e-01
   52  5.20e-05      6.59586e-01       2.60026e-01       5.26399e-01
   53  5.30e-05      6.75520e-01       3.48133e-01       5.66391e-01
   54  5.40e-05      6.81400e-01       3.99707e-01       5.87502e-01
   55  5.50e-05      7.05796e-01       2.99022e-01       5.70205e-01
   56  5.60e-05      7.42082e-01       3.15527e-01       5.99897e-01
   57  5.70e-05      7.72220e-01       3.91071e-01       6.45171e-01
   58  5.80e-05      7.62353e-01       4.08372e-01       6.44359e-01
   59  5.90e-05      7.60755e-01       3.57591e-01       6.26367e-01
   60  6.00e-05      7.60968e-01       3.63327e-01       6.28421e-01
   61  6.10e-05      7.87341e-01       4.02826e-01       6.59169e-01
   62  6.20e-05      7.93064e-01       3.61223e-01       6.49117e-01
   63  6.30e-05      7.84534e-01       3.86968e-01       6.52012e-01
