Delta = -3.842e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      9.99249e-03       2.17939e-02       1.39263e-02
    2  2.00e-06      2.04891e-02       4.34770e-02       2.81517e-02
    3  3.00e-06      3.47732e-02       5.84038e-02       4.26501e-02
    4  4.00e-06      4.42893e-02       6.50025e-02       5.11937e-02
    5  5.00e-06      5.86326e-02       9.43269e-02       7.05307e-02
    6  6.00e-06      7.02645e-02       1.16308e-01       8.56123e-02
    7  7.00e-06      8.16542e-02       1.02544e-01       8.86176e-02
    8  8.00e-06      9.23742e-02       9.96609e-02       9.48031e-02
    9  9.00e-06      1.00407e-01       1.34475e-01       1.11763e-01
   10  1.00e-05      1.10234e-01       1.24650e-01       1.15039e-01
   11  1.10e-05      1.34906e-01       1.31202e-01       1.33671e-01
   12  1.20e-05      1.48385e-01       1.60296e-01       1.52356e-01
   13  1.30e-05      1.58130e-01       1.53371e-01       1.56544e-01
   14  1.40e-05      1.69395e-01       1.78766e-01       1.72519e-01
   15  1.50e-05      1.80260e-01       1.63843e-01       1.74788e-01
   16  1.60e-05      1.93452e-01       1.84691e-01       1.90532e-01
   17  1.70e-05      2.16007e-01       2.13492e-01       2.15168e-01
   18  1.80e-05      2.28583e-01       1.85598e-01       2.14255e-01
   19  1.90e-05      2.46723e-01       2.21560e-01       2.38336e-01
   20  2.00e-05      2.55924e-01       2.31011e-01       2.47620e-01
   21  2.10e-05      2.52042e-01       2.52005e-01       2.52029e-01
   22  2.20e-05      2.77599e-01       2.63884e-01       2.73027e-01
   23  2.30e-05      2.80583e-01       2.16002e-01       2.59056e-01
   24  2.40e-05      2.89963e-01       2.64318e-01       2.81414e-01
   25  2.50e-05      3.00106e-01       3.09765e-01       3.03326e-01
   26  2.60e-05      3.22109e-01       2.39894e-01       2.94704e-01
   27  2.70e-05      3.26374e-01       2.96824e-01       3.16524e-01
   28  2.80e-05      3.21546e-01       2.98722e-01       3.13938e-01
   29  2.90e-05      3.35258e-01       3.09261e-01       3.26593e-01
   30  3.00e-05      3.34063e-01       2.77938e-01       3.15355e-01
   31  3.10e-05      3.39511e-01       2.47391e-01       3.08804e-01
   32  3.20e-05      3.64264e-01       3.35615e-01       3.54715e-01
   33  3.30e-05      3.73097e-01       2.96168e-01       3.47454e-01
   34  3.40e-05      3.81549e-01       3.10467e-01       3.57855e-01
   35  3.50e-05      4.07729e-01       2.85436e-01       3.66965e-01
   36  3.60e-05      4.18084e-01       2.95953e-01       3.77373e-01
   37  3.70e-05      4.39533e-01       2.83074e-01       3.87380e-01
   38  3.80e-05      4.62737e-01       2.72497e-01       3.99324e-01
   39  3.90e-05      4.60596e-01       2.86141e-01       4.02444e-01
   40  4.00e-05      4.62819e-01       3.02583e-01       4.09407e-01
   41  4.10e-05      4.95103e-01       2.85080e-01       4.25095e-01
   42  4.20e-05      5.22732e-01       2.71367e-01       4.38943e-01
   43  4.30e-05      5.37295e-01       2.95367e-01       4.56652e-01
   44  4.40e-05      5.61949e-01       3.00223e-01       4.74707e-01
   45  4.50e-05      5.81064e-01       2.49368e-01       4.70499e-01
   46  4.60e-05      5.89728e-01       2.94006e-01       4.91154e-01
   47  4.70e-05      6.04281e-01       3.16451e-01       5.08338e-01
   48  4.80e-05      5.98049e-01       2.78790e-01       4.91629e-01
   49  4.90e-05      6.02683e-01       3.18782e-01       5.08050e-01
   50  5.00e-05      6.01335e-01       2.81563e-01       4.94744e-01
   51  5.10e-05      6.13091e-01       2.59849e-01       4.95343e-01
   52  5.20e-05      6.35744e-01       3.00374e-01       5.23954e-01
   53  5.30e-05      6.44603e-01       2.74717e-01       5.21308e-01
   54  5.40e-05      6.57604e-01       3.10178e-01       5.41795e-01
   55  5.50e-05      6.72892e-01       3.12588e-01       5.52790e-01
   56  5.60e-05      6.77981e-01       2.84730e-01       5.46897e-01
   57  5.70e-05      6.85709e-01       3.33011e-01       5.68143e-01
   58  5.80e-05      6.78114e-01       2.87234e-01       5.47820e-01
   59  5.90e-05      6.78657e-01       2.36457e-01       5.31257e-01
   60  6.00e-05      6.87967e-01       2.96638e-01       5.57524e-01
   61  6.10e-05      6.94496e-01       2.99887e-01       5.62959e-01
   62  6.20e-05      7.09933e-01       2.87790e-01       5.69219e-01
   63  6.30e-05      7.38023e-01       3.01703e-01       5.92583e-01
   64  6.40e-05      7.63524e-01       2.96717e-01       6.07922e-01
   65  6.50e-05      7.63998e-01       2.75888e-01       6.01295e-01
   66  6.60e-05      8.04777e-01       2.96891e-01       6.35481e-01
   67  6.70e-05      8.12178e-01       2.68849e-01       6.31068e-01
   68  6.80e-05      8.24742e-01       2.70098e-01       6.39861e-01
   69  6.90e-05      8.36268e-01       2.76797e-01       6.49778e-01
   70  7.00e-05      8.19025e-01       2.94332e-01       6.44127e-01
   71  7.10e-05      8.38104e-01       2.57593e-01       6.44600e-01
   72  7.20e-05      8.61053e-01       2.48581e-01       6.56896e-01
   73  7.30e-05      8.59200e-01       3.11009e-01       6.76470e-01
   74  7.40e-05      8.81224e-01       2.65767e-01       6.76072e-01
   75  7.50e-05      8.74836e-01       2.63816e-01       6.71162e-01
   76  7.60e-05      8.94981e-01       3.02864e-01       6.97608e-01
   77  7.70e-05      9.06158e-01       3.02907e-01       7.05075e-01
   78  7.80e-05      9.02735e-01       2.99558e-01       7.01676e-01
   79  7.90e-05      8.91212e-01       2.72704e-01       6.85042e-01
   80  8.00e-05      9.02407e-01       3.51704e-01       7.18839e-01
   81  8.10e-05      8.78434e-01       2.76677e-01       6.77848e-01
   82  8.20e-05      8.97690e-01       3.19660e-01       7.05013e-01
   83  8.30e-05      8.92816e-01       3.19638e-01       7.01757e-01
   84  8.40e-05      8.94266e-01       3.37491e-01       7.08674e-01
   85  8.50e-05      8.98636e-01       2.20711e-01       6.72661e-01
   86  8.60e-05      9.54819e-01       3.60412e-01       7.56683e-01
   87  8.70e-05      9.94860e-01       2.53325e-01       7.47682e-01
   88  8.80e-05      9.83094e-01       3.34590e-01       7.66926e-01
   89  8.90e-05      9.68824e-01       3.12841e-01       7.50163e-01
   90  9.00e-05      1.00687e+00       3.34441e-01       7.82726e-01
   91  9.10e-05      1.03038e+00       2.70920e-01       7.77225e-01
   92  9.20e-05      1.04221e+00       3.35489e-01       8.06636e-01
   93  9.30e-05      1.05601e+00       3.59123e-01       8.23717e-01
   94  9.40e-05      1.10702e+00       3.64181e-01       8.59405e-01
   95  9.50e-05      1.11225e+00       2.96962e-01       8.40486e-01
   96  9.60e-05      1.12723e+00       2.89957e-01       8.48136e-01
   97  9.70e-05      1.14829e+00       3.55709e-01       8.84099e-01
   98  9.80e-05      1.13768e+00       2.92578e-01       8.55982e-01
   99  9.90e-05      1.15456e+00       3.11754e-01       8.73623e-01
