Delta = -5.316e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.29958e-02       2.06145e-02       1.55354e-02
    2  2.00e-06      2.31840e-02       3.93444e-02       2.85708e-02
    3  3.00e-06      3.22849e-02       6.35949e-02       4.27215e-02
    4  4.00e-06      4.21828e-02       8.56854e-02       5.66837e-02
    5  5.00e-06      5.97365e-02       9.07446e-02       7.00725e-02
    6  6.00e-06      7.58876e-02       9.04597e-02       8.07450e-02
    7  7.00e-06      8.46254e-02       1.13068e-01       9.41062e-02
    8  8.00e-06      9.44512e-02       1.35018e-01       1.07973e-01
    9  9.00e-06      1.03536e-01       1.49131e-01       1.18734e-01
   10  1.00e-05      1.16302e-01       1.33804e-01       1.22136e-01
   11  1.10e-05      1.26014e-01       1.88969e-01       1.46999e-01
   12  1.20e-05      1.35832e-01       1.99102e-01       1.56922e-01
   13  1.30e-05      1.49562e-01       1.86262e-01       1.61795e-01
   14  1.40e-05      1.53081e-01       2.23851e-01       1.76671e-01
   15  1.50e-05      1.61702e-01       2.18126e-01       1.80510e-01
   16  1.60e-05      1.63071e-01       1.83481e-01       1.69875e-01
   17  1.70e-05      1.77537e-01       2.07394e-01       1.87489e-01
   18  1.80e-05      1.81304e-01       1.65968e-01       1.76192e-01
   19  1.90e-05      1.95895e-01       2.05912e-01       1.99234e-01
   20  2.00e-05      2.15582e-01       2.02787e-01       2.11317e-01
   21  2.10e-05      2.24187e-01       2.49607e-01       2.32660e-01
   22  2.20e-05      2.47253e-01       2.68021e-01       2.54175e-01
   23  2.30e-05      2.67350e-01       2.52386e-01       2.62362e-01
   24  2.40e-05      2.75966e-01       2.86279e-01       2.79404e-01
   25  2.50e-05      2.89625e-01       2.98699e-01       2.92650e-01
   26  2.60e-05      3.04211e-01       2.60328e-01       2.89583e-01
   27  2.70e-05      3.11376e-01       2.76981e-01       2.99911e-01
   28  2.80e-05      3.24998e-01       2.74355e-01       3.08117e-01
   29  2.90e-05      3.29643e-01       2.72601e-01       3.10629e-01
   30  3.00e-05      3.39362e-01       2.87869e-01       3.22197e-01
   31  3.10e-05      3.57660e-01       2.55644e-01       3.23655e-01
   32  3.20e-05      3.77403e-01       3.06933e-01       3.53913e-01
   33  3.30e-05      3.89721e-01       2.60985e-01       3.46809e-01
   34  3.40e-05      4.03742e-01       2.85799e-01       3.64428e-01
   35  3.50e-05      4.08633e-01       3.20194e-01       3.79153e-01
   36  3.60e-05      4.26960e-01       2.90582e-01       3.81501e-01
   37  3.70e-05      4.52822e-01       3.04377e-01       4.03340e-01
   38  3.80e-05      4.59701e-01       3.01264e-01       4.06889e-01
   39  3.90e-05      4.80134e-01       2.76228e-01       4.12165e-01
   40  4.00e-05      4.94673e-01       2.76283e-01       4.21877e-01
   41  4.10e-05      4.96806e-01       2.72109e-01       4.21907e-01
   42  4.20e-05      5.14582e-01       2.95802e-01       4.41656e-01
   43  4.30e-05      5.21378e-01       2.58190e-01       4.33648e-01
   44  4.40e-05      5.20586e-01       3.05363e-01       4.48845e-01
   45  4.50e-05      5.47130e-01       2.67475e-01       4.53912e-01
   46  4.60e-05      5.66141e-01       2.90332e-01       4.74204e-01
   47  4.70e-05      5.90376e-01       3.00149e-01       4.93634e-01
   48  4.80e-05      5.97509e-01       2.71726e-01       4.88914e-01
   49  4.90e-05      6.16093e-01       2.41222e-01       4.91136e-01
   50  5.00e-05      6.23625e-01       2.81431e-01       5.09561e-01
   51  5.10e-05      6.20763e-01       2.84743e-01       5.08757e-01
   52  5.20e-05      6.29647e-01       3.29682e-01       5.29659e-01
   53  5.30e-05      6.54331e-01       2.86095e-01       5.31585e-01
   54  5.40e-05      6.66019e-01       2.23161e-01       5.18399e-01
   55  5.50e-05      6.66755e-01       2.84115e-01       5.39209e-01
   56  5.60e-05      6.66780e-01       2.61435e-01       5.31665e-01
   57  5.70e-05      6.70389e-01       3.03013e-01       5.47930e-01
   58  5.80e-05      6.97701e-01       2.86715e-01       5.60705e-01
   59  5.90e-05      6.97805e-01       2.89004e-01       5.61538e-01
   60  6.00e-05      7.20230e-01       2.86067e-01       5.75509e-01
   61  6.10e-05      7.25841e-01       3.42322e-01       5.98001e-01
   62  6.20e-05      7.20994e-01       3.00219e-01       5.80736e-01
   63  6.30e-05      7.29333e-01       2.59954e-01       5.72873e-01
   64  6.40e-05      7.39808e-01       3.37386e-01       6.05667e-01
   65  6.50e-05      7.74546e-01       2.75358e-01       6.08150e-01
   66  6.60e-05      8.03963e-01       3.03912e-01       6.37279e-01
   67  6.70e-05      8.50249e-01       2.37891e-01       6.46130e-01
   68  6.80e-05      8.74397e-01       3.04811e-01       6.84535e-01
   69  6.90e-05      8.89330e-01       3.06361e-01       6.95007e-01
   70  7.00e-05      9.17484e-01       3.17313e-01       7.17427e-01
   71  7.10e-05      9.19525e-01       3.07958e-01       7.15669e-01
   72  7.20e-05      9.42324e-01       3.20172e-01       7.34940e-01
   73  7.30e-05      9.44893e-01       3.52381e-01       7.47389e-01
   74  7.40e-05      9.56615e-01       3.37298e-01       7.50176e-01
   75  7.50e-05      9.84826e-01       2.68393e-01       7.46015e-01
   76  7.60e-05      1.00077e+00       2.79569e-01       7.60367e-01
   77  7.70e-05      1.00366e+00       3.09826e-01       7.72379e-01
   78  7.80e-05      1.02099e+00       2.51839e-01       7.64607e-01
   79  7.90e-05      1.03950e+00       3.00031e-01       7.93013e-01
   80  8.00e-05      1.05090e+00       3.07345e-01       8.03051e-01
   81  8.10e-05      1.04673e+00       2.72583e-01       7.88683e-01
   82  8.20e-05      1.05182e+00       3.21054e-01       8.08232e-01
   83  8.30e-05      1.08076e+00       2.39270e-01       8.00262e-01
   84  8.40e-05      1.08149e+00       2.93190e-01       8.18720e-01
   85  8.50e-05      1.08430e+00       2.53080e-01       8.07225e-01
   86  8.60e-05      1.11068e+00       2.96294e-01       8.39216e-01
   87  8.70e-05      1.12903e+00       2.49861e-01       8.35974e-01
   88  8.80e-05      1.13258e+00       2.16780e-01       8.27313e-01
   89  8.90e-05      1.14939e+00       2.73029e-01       8.57271e-01
   90  9.00e-05      1.17998e+00       2.26775e-01       8.62245e-01
   91  9.10e-05      1.21542e+00       2.61412e-01       8.97420e-01
   92  9.20e-05      1.26519e+00       2.76162e-01       9.35515e-01
   93  9.30e-05      1.24741e+00       2.88101e-01       9.27639e-01
   94  9.40e-05      1.24715e+00       3.21230e-01       9.38512e-01
   95  9.50e-05      1.26856e+00       2.91239e-01       9.42789e-01
   96  9.60e-05      1.28993e+00       3.44100e-01       9.74653e-01
   97  9.70e-05      1.32338e+00       3.26308e-01       9.91024e-01
   98  9.80e-05      1.33122e+00       3.34107e-01       9.98850e-01
   99  9.90e-05      1.34239e+00       3.43604e-01       1.00946e+00
