Delta = 6.122e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.20211e-03       5.72584e-03       4.04335e-03
    2  2.00e-06      6.74140e-03       9.28361e-03       7.58880e-03
    3  3.00e-06      9.65950e-03       1.51569e-02       1.14920e-02
    4  4.00e-06      1.63941e-02       1.74525e-02       1.67469e-02
    5  5.00e-06      1.98275e-02       2.49224e-02       2.15258e-02
    6  6.00e-06      2.36203e-02       2.88535e-02       2.53647e-02
    7  7.00e-06      2.86345e-02       2.92315e-02       2.88335e-02
    8  8.00e-06      3.21178e-02       3.77286e-02       3.39880e-02
    9  9.00e-06      3.38022e-02       4.35753e-02       3.70599e-02
   10  1.00e-05      3.68259e-02       3.72314e-02       3.69610e-02
   11  1.10e-05      4.01097e-02       4.64396e-02       4.22196e-02
   12  1.20e-05      4.48433e-02       4.38286e-02       4.45050e-02
   13  1.30e-05      4.85230e-02       6.67812e-02       5.46090e-02
   14  1.40e-05      5.15053e-02       7.97595e-02       6.09234e-02
   15  1.50e-05      5.62892e-02       7.90896e-02       6.38893e-02
   16  1.60e-05      5.94081e-02       7.74005e-02       6.54055e-02
   17  1.70e-05      6.36341e-02       9.39131e-02       7.37271e-02
   18  1.80e-05      6.86748e-02       8.50446e-02       7.41314e-02
   19  1.90e-05      7.17618e-02       9.16492e-02       7.83909e-02
   20  2.00e-05      7.60308e-02       1.00784e-01       8.42818e-02
   21  2.10e-05      8.01785e-02       9.78583e-02       8.60718e-02
   22  2.20e-05      8.35304e-02       9.64569e-02       8.78392e-02
   23  2.30e-05      9.09465e-02       1.00942e-01       9.42783e-02
   24  2.40e-05      9.98228e-02       1.01367e-01       1.00337e-01
   25  2.50e-05      1.02619e-01       9.63235e-02       1.00520e-01
   26  2.60e-05      1.02385e-01       1.08010e-01       1.04260e-01
   27  2.70e-05      1.02814e-01       1.12680e-01       1.06103e-01
   28  2.80e-05      1.06701e-01       1.01255e-01       1.04885e-01
