Delta = -5.172e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.59308e+00       0.00000e+00       3.72872e+00
    1  2.00e-06      5.47034e+00       2.16838e-03       3.64762e+00
    2  4.00e-06      5.49817e+00       2.74998e-03       3.66636e+00
    3  6.00e-06      5.57809e+00       5.23115e-03       3.72047e+00
    4  8.00e-06      5.57822e+00       6.66198e-03       3.72104e+00
    5  1.00e-05      5.54765e+00       8.08388e-03       3.70113e+00
    6  1.20e-05      5.56219e+00       9.09700e-03       3.71116e+00
    7  1.40e-05      5.58629e+00       1.25243e-02       3.72837e+00
    8  1.60e-05      5.56075e+00       1.61033e-02       3.71253e+00
    9  1.80e-05      5.59168e+00       1.63409e-02       3.73324e+00
   10  2.00e-05      5.59505e+00       1.49681e-02       3.73502e+00
   11  2.20e-05      5.59397e+00       1.91911e-02       3.73571e+00
   12  2.40e-05      5.61768e+00       1.83444e-02       3.75124e+00
   13  2.60e-05      5.62268e+00       1.96839e-02       3.75501e+00
   14  2.80e-05      5.58469e+00       1.88214e-02       3.72940e+00
   15  3.00e-05      5.58616e+00       2.16532e-02       3.73133e+00
   16  3.20e-05      5.55555e+00       2.48045e-02       3.71197e+00
   17  3.40e-05      5.59139e+00       2.87755e-02       3.73719e+00
   18  3.60e-05      5.54042e+00       3.18783e-02       3.70424e+00
   19  3.80e-05      5.55941e+00       3.50795e-02       3.71797e+00
   20  4.00e-05      5.60749e+00       3.37491e-02       3.74958e+00
   21  4.20e-05      5.57625e+00       3.45399e-02       3.72901e+00
   22  4.40e-05      5.59856e+00       3.17194e-02       3.74295e+00
   23  4.60e-05      5.63036e+00       3.36920e-02       3.76480e+00
   24  4.80e-05      5.69125e+00       3.64086e-02       3.80630e+00
   25  5.00e-05      5.69057e+00       4.17595e-02       3.80764e+00
   26  5.20e-05      5.68072e+00       3.56117e-02       3.79902e+00
   27  5.40e-05      5.66740e+00       4.35011e-02       3.79277e+00
   28  5.60e-05      5.68619e+00       4.42491e-02       3.80554e+00
   29  5.80e-05      5.68871e+00       3.73165e-02       3.80492e+00
   30  6.00e-05      5.65893e+00       4.00614e-02       3.78597e+00
   31  6.20e-05      5.63264e+00       4.42115e-02       3.76983e+00
   32  6.40e-05      5.65483e+00       3.96431e-02       3.78310e+00
   33  6.60e-05      5.67168e+00       4.84954e-02       3.79728e+00
   34  6.80e-05      5.64642e+00       5.73113e-02       3.78338e+00
   35  7.00e-05      5.61938e+00       5.36110e-02       3.76413e+00
   36  7.20e-05      5.64238e+00       6.45517e-02       3.78311e+00
   37  7.40e-05      5.60976e+00       6.21508e-02       3.76056e+00
   38  7.60e-05      5.51732e+00       6.38033e-02       3.69948e+00
   39  7.80e-05      5.54149e+00       7.07240e-02       3.71790e+00
   40  8.00e-05      5.52363e+00       7.26576e-02       3.70664e+00
