Delta = -2.222e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.12872e+00       0.00000e+00       3.41915e+00
    1  1.00e-06      4.99038e+00       8.37864e-04       3.32720e+00
    2  2.00e-06      4.99922e+00       1.80322e-03       3.33341e+00
    3  3.00e-06      5.05707e+00       2.61016e-03       3.37225e+00
    4  4.00e-06      4.98335e+00       2.55590e-03       3.32309e+00
    5  5.00e-06      5.04267e+00       4.51527e-03       3.36329e+00
    6  6.00e-06      5.04780e+00       5.15754e-03       3.36692e+00
    7  7.00e-06      5.06155e+00       6.55250e-03       3.37655e+00
    8  8.00e-06      5.06230e+00       5.61430e-03       3.37674e+00
    9  9.00e-06      5.05502e+00       6.89882e-03       3.37231e+00
   10  1.00e-05      5.04045e+00       1.17179e-02       3.36421e+00
   11  1.10e-05      5.05329e+00       9.70581e-03       3.37210e+00
   12  1.20e-05      5.04712e+00       1.00621e-02       3.36810e+00
   13  1.30e-05      5.04133e+00       1.02090e-02       3.36429e+00
   14  1.40e-05      5.04110e+00       1.03750e-02       3.36419e+00
   15  1.50e-05      5.05059e+00       1.12484e-02       3.37081e+00
   16  1.60e-05      5.03805e+00       1.82078e-02       3.36477e+00
   17  1.70e-05      5.06702e+00       1.98875e-02       3.38464e+00
   18  1.80e-05      5.09175e+00       1.80101e-02       3.40050e+00
   19  1.90e-05      5.09245e+00       1.74908e-02       3.40080e+00
   20  2.00e-05      5.10334e+00       1.96154e-02       3.40876e+00
   21  2.10e-05      5.10663e+00       1.62175e-02       3.40983e+00
   22  2.20e-05      5.15892e+00       2.13739e-02       3.44640e+00
   23  2.30e-05      5.17214e+00       2.33221e-02       3.45587e+00
   24  2.40e-05      5.13637e+00       2.68571e-02       3.43320e+00
   25  2.50e-05      5.12763e+00       2.60440e-02       3.42710e+00
   26  2.60e-05      5.13190e+00       2.36776e-02       3.42916e+00
   27  2.70e-05      5.11444e+00       2.43359e-02       3.41774e+00
   28  2.80e-05      5.17169e+00       2.77223e-02       3.45703e+00
   29  2.90e-05      5.14672e+00       2.69573e-02       3.44013e+00
   30  3.00e-05      5.15503e+00       2.85845e-02       3.44622e+00
   31  3.10e-05      5.13763e+00       3.27977e-02       3.43602e+00
   32  3.20e-05      5.11430e+00       2.65424e-02       3.41838e+00
   33  3.30e-05      5.11485e+00       3.58112e-02       3.42184e+00
   34  3.40e-05      5.10654e+00       3.48697e-02       3.41598e+00
   35  3.50e-05      5.07431e+00       3.16492e-02       3.39342e+00
   36  3.60e-05      5.10814e+00       4.14225e-02       3.41923e+00
   37  3.70e-05      5.09562e+00       3.99037e-02       3.41038e+00
